compId,city,state,beds,month,medianRent,sampleSize,source
CMP-000427,Charlotte,NC,4,2026-04,2855,228,synthetic
CMP-000428,Charlotte,NC,4,2026-05,2895,147,synthetic
CMP-000429,Charlotte,NC,4,2026-06,2915,138,synthetic
CMP-000430,Charlotte,NC,4,2026-07,2910,187,synthetic
CMP-000431,Charlotte,NC,4,2026-08,2880,102,synthetic
CMP-000432,Charlotte,NC,4,2026-09,2840,104,synthetic
CMP-000433,Charlotte,NC,5,2023-10,2745,26,synthetic
CMP-000434,Charlotte,NC,5,2023-11,2720,58,synthetic
CMP-000435,Charlotte,NC,5,2023-12,2710,67,synthetic
CMP-000436,Charlotte,NC,5,2024-01,2735,50,synthetic
CMP-000437,Charlotte,NC,5,2024-02,2775,55,synthetic
CMP-000438,Charlotte,NC,5,2024-03,2835,32,synthetic
CMP-000439,Charlotte,NC,5,2024-04,2890,26,synthetic
CMP-000440,Charlotte,NC,5,2024-05,2935,47,synthetic
CMP-000441,Charlotte,NC,5,2024-06,2955,50,synthetic
CMP-000442,Charlotte,NC,5,2024-07,2950,59,synthetic
CMP-000443,Charlotte,NC,5,2024-08,2920,41,synthetic
CMP-000444,Charlotte,NC,5,2024-09,2880,30,synthetic
CMP-000445,Charlotte,NC,5,2024-10,2835,51,synthetic
CMP-000446,Charlotte,NC,5,2024-11,2805,50,synthetic
CMP-000447,Charlotte,NC,5,2024-12,2800,33,synthetic
CMP-000448,Charlotte,NC,5,2025-01,2820,48,synthetic
CMP-000449,Charlotte,NC,5,2025-02,2865,65,synthetic
CMP-000450,Charlotte,NC,5,2025-03,2925,32,synthetic
CMP-000451,Charlotte,NC,5,2025-04,2985,31,synthetic
CMP-000452,Charlotte,NC,5,2025-05,3030,54,synthetic
CMP-000453,Charlotte,NC,5,2025-06,3050,26,synthetic
CMP-000454,Charlotte,NC,5,2025-07,3045,33,synthetic
CMP-000455,Charlotte,NC,5,2025-08,3015,30,synthetic
CMP-000456,Charlotte,NC,5,2025-09,2970,34,synthetic
CMP-000457,Charlotte,NC,5,2025-10,2925,61,synthetic
CMP-000458,Charlotte,NC,5,2025-11,2895,52,synthetic
CMP-000459,Charlotte,NC,5,2025-12,2890,50,synthetic
CMP-000460,Charlotte,NC,5,2026-01,2910,57,synthetic
CMP-000461,Charlotte,NC,5,2026-02,2955,40,synthetic
CMP-000462,Charlotte,NC,5,2026-03,3015,36,synthetic
CMP-000463,Charlotte,NC,5,2026-04,3075,27,synthetic
CMP-000464,Charlotte,NC,5,2026-05,3125,35,synthetic
CMP-000465,Charlotte,NC,5,2026-06,3145,37,synthetic
CMP-000466,Charlotte,NC,5,2026-07,3140,55,synthetic
CMP-000467,Charlotte,NC,5,2026-08,3105,25,synthetic
CMP-000468,Charlotte,NC,5,2026-09,3060,40,synthetic
CMP-000469,Clarksville,TN,3,2023-10,2155,54,synthetic
CMP-000470,Clarksville,TN,3,2023-11,2130,43,synthetic
CMP-000471,Clarksville,TN,3,2023-12,2125,43,synthetic
CMP-000472,Clarksville,TN,3,2024-01,2140,56,synthetic
CMP-000473,Clarksville,TN,3,2024-02,2175,24,synthetic
CMP-000474,Clarksville,TN,3,2024-03,2220,37,synthetic
CMP-000475,Clarksville,TN,3,2024-04,2265,39,synthetic
CMP-000476,Clarksville,TN,3,2024-05,2295,40,synthetic
CMP-000477,Clarksville,TN,3,2024-06,2315,26,synthetic
CMP-000478,Clarksville,TN,3,2024-07,2310,54,synthetic
CMP-000479,Clarksville,TN,3,2024-08,2285,53,synthetic
CMP-000480,Clarksville,TN,3,2024-09,2250,29,synthetic
CMP-000481,Clarksville,TN,3,2024-10,2215,58,synthetic
CMP-000482,Clarksville,TN,3,2024-11,2190,37,synthetic
CMP-000483,Clarksville,TN,3,2024-12,2185,42,synthetic
CMP-000484,Clarksville,TN,3,2025-01,2200,39,synthetic
CMP-000485,Clarksville,TN,3,2025-02,2235,42,synthetic
CMP-000486,Clarksville,TN,3,2025-03,2280,49,synthetic
CMP-000487,Clarksville,TN,3,2025-04,2325,24,synthetic
CMP-000488,Clarksville,TN,3,2025-05,2360,46,synthetic
CMP-000489,Clarksville,TN,3,2025-06,2375,34,synthetic
CMP-000490,Clarksville,TN,3,2025-07,2370,46,synthetic
CMP-000491,Clarksville,TN,3,2025-08,2345,56,synthetic
CMP-000492,Clarksville,TN,3,2025-09,2310,58,synthetic
CMP-000493,Clarksville,TN,3,2025-10,2275,42,synthetic
CMP-000494,Clarksville,TN,3,2025-11,2250,48,synthetic
CMP-000495,Clarksville,TN,3,2025-12,2245,47,synthetic
CMP-000496,Clarksville,TN,3,2026-01,2260,37,synthetic
CMP-000497,Clarksville,TN,3,2026-02,2295,24,synthetic
CMP-000498,Clarksville,TN,3,2026-03,2340,36,synthetic
CMP-000499,Clarksville,TN,3,2026-04,2385,34,synthetic
CMP-000500,Clarksville,TN,3,2026-05,2425,46,synthetic
CMP-000501,Clarksville,TN,3,2026-06,2440,35,synthetic
CMP-000502,Clarksville,TN,3,2026-07,2435,38,synthetic
CMP-000503,Clarksville,TN,3,2026-08,2410,51,synthetic
CMP-000504,Clarksville,TN,3,2026-09,2370,39,synthetic
CMP-000505,Clarksville,TN,4,2023-10,2340,24,synthetic
CMP-000506,Clarksville,TN,4,2023-11,2315,36,synthetic
CMP-000507,Clarksville,TN,4,2023-12,2310,38,synthetic
CMP-000508,Clarksville,TN,4,2024-01,2325,49,synthetic
CMP-000509,Clarksville,TN,4,2024-02,2360,36,synthetic
CMP-000510,Clarksville,TN,4,2024-03,2410,42,synthetic
CMP-000511,Clarksville,TN,4,2024-04,2455,43,synthetic
CMP-000512,Clarksville,TN,4,2024-05,2490,56,synthetic
CMP-000513,Clarksville,TN,4,2024-06,2510,44,synthetic
CMP-000514,Clarksville,TN,4,2024-07,2505,25,synthetic
CMP-000515,Clarksville,TN,4,2024-08,2480,32,synthetic
CMP-000516,Clarksville,TN,4,2024-09,2440,56,synthetic
CMP-000517,Clarksville,TN,4,2024-10,2405,23,synthetic
CMP-000518,Clarksville,TN,4,2024-11,2380,53,synthetic
CMP-000519,Clarksville,TN,4,2024-12,2370,30,synthetic
CMP-000520,Clarksville,TN,4,2025-01,2390,22,synthetic
CMP-000521,Clarksville,TN,4,2025-02,2425,50,synthetic
CMP-000522,Clarksville,TN,4,2025-03,2475,56,synthetic
CMP-000523,Clarksville,TN,4,2025-04,2525,52,synthetic
CMP-000524,Clarksville,TN,4,2025-05,2560,22,synthetic
CMP-000525,Clarksville,TN,4,2025-06,2580,51,synthetic
CMP-000526,Clarksville,TN,4,2025-07,2570,25,synthetic
CMP-000527,Clarksville,TN,4,2025-08,2545,27,synthetic
CMP-000528,Clarksville,TN,4,2025-09,2505,53,synthetic
CMP-000529,Clarksville,TN,4,2025-10,2470,23,synthetic
CMP-000530,Clarksville,TN,4,2025-11,2440,34,synthetic
CMP-000531,Clarksville,TN,4,2025-12,2435,27,synthetic
CMP-000532,Clarksville,TN,4,2026-01,2450,37,synthetic
CMP-000533,Clarksville,TN,4,2026-02,2490,52,synthetic
CMP-000534,Clarksville,TN,4,2026-03,2540,54,synthetic
CMP-000535,Clarksville,TN,4,2026-04,2590,52,synthetic
CMP-000536,Clarksville,TN,4,2026-05,2630,34,synthetic
CMP-000537,Clarksville,TN,4,2026-06,2645,55,synthetic
CMP-000538,Clarksville,TN,4,2026-07,2640,39,synthetic
CMP-000539,Clarksville,TN,4,2026-08,2615,31,synthetic
CMP-000540,Clarksville,TN,4,2026-09,2575,58,synthetic
CMP-000541,Clermont,FL,3,2023-10,2685,33,synthetic
CMP-000542,Clermont,FL,3,2023-11,2660,38,synthetic
CMP-000543,Clermont,FL,3,2023-12,2655,22,synthetic
CMP-000544,Clermont,FL,3,2024-01,2675,37,synthetic
CMP-000545,Clermont,FL,3,2024-02,2720,15,synthetic
CMP-000546,Clermont,FL,3,2024-03,2780,23,synthetic
CMP-000547,Clermont,FL,3,2024-04,2835,27,synthetic
CMP-000548,Clermont,FL,3,2024-05,2880,37,synthetic
CMP-000549,Clermont,FL,3,2024-06,2900,33,synthetic
CMP-000550,Clermont,FL,3,2024-07,2895,18,synthetic
CMP-000551,Clermont,FL,3,2024-08,2870,21,synthetic
CMP-000552,Clermont,FL,3,2024-09,2830,20,synthetic
CMP-000553,Clermont,FL,3,2024-10,2790,37,synthetic
CMP-000554,Clermont,FL,3,2024-11,2760,36,synthetic
CMP-000555,Clermont,FL,3,2024-12,2755,22,synthetic
CMP-000556,Clermont,FL,3,2025-01,2775,26,synthetic
CMP-000557,Clermont,FL,3,2025-02,2820,28,synthetic
CMP-000558,Clermont,FL,3,2025-03,2880,34,synthetic
CMP-000559,Clermont,FL,3,2025-04,2940,21,synthetic
CMP-000560,Clermont,FL,3,2025-05,2985,32,synthetic
CMP-000561,Clermont,FL,3,2025-06,3010,16,synthetic
CMP-000562,Clermont,FL,3,2025-07,3005,26,synthetic
CMP-000563,Clermont,FL,3,2025-08,2975,38,synthetic
CMP-000564,Clermont,FL,3,2025-09,2930,35,synthetic
CMP-000565,Clermont,FL,3,2025-10,2890,24,synthetic
CMP-000566,Clermont,FL,3,2025-11,2860,37,synthetic
CMP-000567,Clermont,FL,3,2025-12,2855,26,synthetic
CMP-000568,Clermont,FL,3,2026-01,2875,31,synthetic
CMP-000569,Clermont,FL,3,2026-02,2920,37,synthetic
CMP-000570,Clermont,FL,3,2026-03,2985,18,synthetic
CMP-000571,Clermont,FL,3,2026-04,3045,29,synthetic
CMP-000572,Clermont,FL,3,2026-05,3090,32,synthetic
CMP-000573,Clermont,FL,3,2026-06,3115,20,synthetic
CMP-000574,Clermont,FL,3,2026-07,3110,16,synthetic
CMP-000575,Clermont,FL,3,2026-08,3080,32,synthetic
CMP-000576,Clermont,FL,3,2026-09,3035,35,synthetic
CMP-000577,Clermont,FL,4,2023-10,2915,31,synthetic
CMP-000578,Clermont,FL,4,2023-11,2885,29,synthetic
CMP-000579,Clermont,FL,4,2023-12,2880,28,synthetic
CMP-000580,Clermont,FL,4,2024-01,2905,23,synthetic
CMP-000581,Clermont,FL,4,2024-02,2950,25,synthetic
CMP-000582,Clermont,FL,4,2024-03,3015,26,synthetic
CMP-000583,Clermont,FL,4,2024-04,3075,14,synthetic
CMP-000584,Clermont,FL,4,2024-05,3125,28,synthetic
CMP-000585,Clermont,FL,4,2024-06,3150,35,synthetic
CMP-000586,Clermont,FL,4,2024-07,3145,34,synthetic
CMP-000587,Clermont,FL,4,2024-08,3115,19,synthetic
CMP-000588,Clermont,FL,4,2024-09,3070,22,synthetic
CMP-000589,Clermont,FL,4,2024-10,3025,32,synthetic
CMP-000590,Clermont,FL,4,2024-11,2995,33,synthetic
CMP-000591,Clermont,FL,4,2024-12,2990,34,synthetic
CMP-000592,Clermont,FL,4,2025-01,3010,27,synthetic
CMP-000593,Clermont,FL,4,2025-02,3060,30,synthetic
CMP-000594,Clermont,FL,4,2025-03,3125,19,synthetic
CMP-000595,Clermont,FL,4,2025-04,3190,15,synthetic
CMP-000596,Clermont,FL,4,2025-05,3240,17,synthetic
CMP-000597,Clermont,FL,4,2025-06,3265,19,synthetic
CMP-000598,Clermont,FL,4,2025-07,3260,18,synthetic
CMP-000599,Clermont,FL,4,2025-08,3225,23,synthetic
CMP-000600,Clermont,FL,4,2025-09,3180,14,synthetic
CMP-000601,Clermont,FL,4,2025-10,3135,17,synthetic
CMP-000602,Clermont,FL,4,2025-11,3100,18,synthetic
CMP-000603,Clermont,FL,4,2025-12,3095,22,synthetic
CMP-000604,Clermont,FL,4,2026-01,3120,26,synthetic
CMP-000605,Clermont,FL,4,2026-02,3170,22,synthetic
CMP-000606,Clermont,FL,4,2026-03,3235,34,synthetic
CMP-000607,Clermont,FL,4,2026-04,3305,25,synthetic
CMP-000608,Clermont,FL,4,2026-05,3355,35,synthetic
CMP-000609,Clermont,FL,4,2026-06,3380,35,synthetic
CMP-000610,Clermont,FL,4,2026-07,3375,26,synthetic
CMP-000611,Clermont,FL,4,2026-08,3340,24,synthetic
CMP-000612,Clermont,FL,4,2026-09,3290,24,synthetic
CMP-000613,Clermont,FL,5,2023-10,3145,24,synthetic
CMP-000614,Clermont,FL,5,2023-11,3115,21,synthetic
CMP-000615,Clermont,FL,5,2023-12,3105,29,synthetic
CMP-000616,Clermont,FL,5,2024-01,3130,30,synthetic
CMP-000617,Clermont,FL,5,2024-02,3185,13,synthetic
CMP-000618,Clermont,FL,5,2024-03,3250,25,synthetic
CMP-000619,Clermont,FL,5,2024-04,3315,18,synthetic
CMP-000620,Clermont,FL,5,2024-05,3370,15,synthetic
CMP-000621,Clermont,FL,5,2024-06,3395,18,synthetic
CMP-000622,Clermont,FL,5,2024-07,3390,17,synthetic
CMP-000623,Clermont,FL,5,2024-08,3360,13,synthetic
CMP-000624,Clermont,FL,5,2024-09,3310,23,synthetic
CMP-000625,Clermont,FL,5,2024-10,3260,24,synthetic
CMP-000626,Clermont,FL,5,2024-11,3230,20,synthetic
CMP-000627,Clermont,FL,5,2024-12,3225,20,synthetic
CMP-000628,Clermont,FL,5,2025-01,3250,22,synthetic
CMP-000629,Clermont,FL,5,2025-02,3300,15,synthetic
CMP-000630,Clermont,FL,5,2025-03,3370,18,synthetic
CMP-000631,Clermont,FL,5,2025-04,3440,31,synthetic
CMP-000632,Clermont,FL,5,2025-05,3495,34,synthetic
CMP-000633,Clermont,FL,5,2025-06,3520,26,synthetic
CMP-000634,Clermont,FL,5,2025-07,3515,31,synthetic
CMP-000635,Clermont,FL,5,2025-08,3480,33,synthetic
CMP-000636,Clermont,FL,5,2025-09,3430,30,synthetic
CMP-000637,Clermont,FL,5,2025-10,3380,14,synthetic
CMP-000638,Clermont,FL,5,2025-11,3345,19,synthetic
CMP-000639,Clermont,FL,5,2025-12,3340,14,synthetic
CMP-000640,Clermont,FL,5,2026-01,3365,18,synthetic
CMP-000641,Clermont,FL,5,2026-02,3420,26,synthetic
CMP-000642,Clermont,FL,5,2026-03,3490,25,synthetic
CMP-000643,Clermont,FL,5,2026-04,3560,35,synthetic
CMP-000644,Clermont,FL,5,2026-05,3615,31,synthetic
CMP-000645,Clermont,FL,5,2026-06,3645,16,synthetic
CMP-000646,Clermont,FL,5,2026-07,3635,18,synthetic
CMP-000647,Clermont,FL,5,2026-08,3600,15,synthetic
CMP-000648,Clermont,FL,5,2026-09,3550,20,synthetic
CMP-000649,Colorado Springs,CO,3,2023-10,2270,105,synthetic
CMP-000650,Colorado Springs,CO,3,2023-11,2245,98,synthetic
CMP-000651,Colorado Springs,CO,3,2023-12,2235,102,synthetic
CMP-000652,Colorado Springs,CO,3,2024-01,2250,65,synthetic
CMP-000653,Colorado Springs,CO,3,2024-02,2285,93,synthetic
CMP-000654,Colorado Springs,CO,3,2024-03,2330,73,synthetic
CMP-000655,Colorado Springs,CO,3,2024-04,2375,61,synthetic
CMP-000656,Colorado Springs,CO,3,2024-05,2410,45,synthetic
CMP-000657,Colorado Springs,CO,3,2024-06,2425,56,synthetic
CMP-000658,Colorado Springs,CO,3,2024-07,2420,66,synthetic
CMP-000659,Colorado Springs,CO,3,2024-08,2395,45,synthetic
CMP-000660,Colorado Springs,CO,3,2024-09,2355,110,synthetic
CMP-000661,Colorado Springs,CO,3,2024-10,2320,110,synthetic
CMP-000662,Colorado Springs,CO,3,2024-11,2295,68,synthetic
CMP-000663,Colorado Springs,CO,3,2024-12,2285,66,synthetic
CMP-000664,Colorado Springs,CO,3,2025-01,2300,96,synthetic
CMP-000665,Colorado Springs,CO,3,2025-02,2335,100,synthetic
CMP-000666,Colorado Springs,CO,3,2025-03,2385,60,synthetic
CMP-000667,Colorado Springs,CO,3,2025-04,2430,88,synthetic
CMP-000668,Colorado Springs,CO,3,2025-05,2465,57,synthetic
CMP-000669,Colorado Springs,CO,3,2025-06,2480,93,synthetic
CMP-000670,Colorado Springs,CO,3,2025-07,2475,51,synthetic
CMP-000671,Colorado Springs,CO,3,2025-08,2445,61,synthetic
CMP-000672,Colorado Springs,CO,3,2025-09,2410,92,synthetic
CMP-000673,Colorado Springs,CO,3,2025-10,2370,97,synthetic
CMP-000674,Colorado Springs,CO,3,2025-11,2345,70,synthetic
CMP-000675,Colorado Springs,CO,3,2025-12,2335,98,synthetic
CMP-000676,Colorado Springs,CO,3,2026-01,2355,108,synthetic
CMP-000677,Colorado Springs,CO,3,2026-02,2390,60,synthetic
CMP-000678,Colorado Springs,CO,3,2026-03,2435,82,synthetic
CMP-000679,Colorado Springs,CO,3,2026-04,2480,46,synthetic
CMP-000680,Colorado Springs,CO,3,2026-05,2520,88,synthetic
CMP-000681,Colorado Springs,CO,3,2026-06,2535,115,synthetic
CMP-000682,Colorado Springs,CO,3,2026-07,2525,114,synthetic
CMP-000683,Colorado Springs,CO,3,2026-08,2500,79,synthetic
CMP-000684,Colorado Springs,CO,3,2026-09,2460,74,synthetic
CMP-000685,Colorado Springs,CO,4,2023-10,2460,106,synthetic
CMP-000686,Colorado Springs,CO,4,2023-11,2435,83,synthetic
CMP-000687,Colorado Springs,CO,4,2023-12,2425,68,synthetic
CMP-000688,Colorado Springs,CO,4,2024-01,2445,57,synthetic
CMP-000689,Colorado Springs,CO,4,2024-02,2480,107,synthetic
CMP-000690,Colorado Springs,CO,4,2024-03,2530,78,synthetic
CMP-000691,Colorado Springs,CO,4,2024-04,2580,98,synthetic
CMP-000692,Colorado Springs,CO,4,2024-05,2615,62,synthetic
CMP-000693,Colorado Springs,CO,4,2024-06,2630,118,synthetic
CMP-000694,Colorado Springs,CO,4,2024-07,2625,50,synthetic
CMP-000695,Colorado Springs,CO,4,2024-08,2595,55,synthetic
CMP-000696,Colorado Springs,CO,4,2024-09,2555,55,synthetic
CMP-000697,Colorado Springs,CO,4,2024-10,2515,50,synthetic
CMP-000698,Colorado Springs,CO,4,2024-11,2490,51,synthetic
CMP-000699,Colorado Springs,CO,4,2024-12,2480,102,synthetic
CMP-000700,Colorado Springs,CO,4,2025-01,2500,54,synthetic
CMP-000701,Colorado Springs,CO,4,2025-02,2535,109,synthetic
CMP-000702,Colorado Springs,CO,4,2025-03,2585,121,synthetic
CMP-000703,Colorado Springs,CO,4,2025-04,2635,123,synthetic
CMP-000704,Colorado Springs,CO,4,2025-05,2675,94,synthetic
CMP-000705,Colorado Springs,CO,4,2025-06,2690,54,synthetic
CMP-000706,Colorado Springs,CO,4,2025-07,2685,97,synthetic
CMP-000707,Colorado Springs,CO,4,2025-08,2655,74,synthetic
CMP-000708,Colorado Springs,CO,4,2025-09,2615,97,synthetic
CMP-000709,Colorado Springs,CO,4,2025-10,2575,87,synthetic
CMP-000710,Colorado Springs,CO,4,2025-11,2545,83,synthetic
CMP-000711,Colorado Springs,CO,4,2025-12,2535,72,synthetic
CMP-000712,Colorado Springs,CO,4,2026-01,2555,70,synthetic
CMP-000713,Colorado Springs,CO,4,2026-02,2590,124,synthetic
CMP-000714,Colorado Springs,CO,4,2026-03,2640,75,synthetic
CMP-000715,Colorado Springs,CO,4,2026-04,2695,51,synthetic
CMP-000716,Colorado Springs,CO,4,2026-05,2730,53,synthetic
CMP-000717,Colorado Springs,CO,4,2026-06,2750,55,synthetic
CMP-000718,Colorado Springs,CO,4,2026-07,2740,58,synthetic
CMP-000719,Colorado Springs,CO,4,2026-08,2710,102,synthetic
CMP-000720,Colorado Springs,CO,4,2026-09,2670,53,synthetic
CMP-000721,Conroe,TX,5,2023-10,1890,46,synthetic
CMP-000722,Conroe,TX,5,2023-11,1870,97,synthetic
CMP-000723,Conroe,TX,5,2023-12,1865,96,synthetic
CMP-000724,Conroe,TX,5,2024-01,1880,60,synthetic
CMP-000725,Conroe,TX,5,2024-02,1910,107,synthetic
CMP-000726,Conroe,TX,5,2024-03,1950,107,synthetic
CMP-000727,Conroe,TX,5,2024-04,1990,91,synthetic
CMP-000728,Conroe,TX,5,2024-05,2020,79,synthetic
CMP-000729,Conroe,TX,5,2024-06,2035,93,synthetic
CMP-000730,Conroe,TX,5,2024-07,2035,48,synthetic
CMP-000731,Conroe,TX,5,2024-08,2015,90,synthetic
CMP-000732,Conroe,TX,5,2024-09,1985,104,synthetic
CMP-000733,Conroe,TX,5,2024-10,1955,65,synthetic
CMP-000734,Conroe,TX,5,2024-11,1935,81,synthetic
CMP-000735,Conroe,TX,5,2024-12,1930,52,synthetic
CMP-000736,Conroe,TX,5,2025-01,1945,92,synthetic
CMP-000737,Conroe,TX,5,2025-02,1980,79,synthetic
CMP-000738,Conroe,TX,5,2025-03,2020,106,synthetic
CMP-000739,Conroe,TX,5,2025-04,2060,76,synthetic
CMP-000740,Conroe,TX,5,2025-05,2090,97,synthetic
CMP-000741,Conroe,TX,5,2025-06,2105,54,synthetic
CMP-000742,Conroe,TX,5,2025-07,2105,65,synthetic
CMP-000743,Conroe,TX,5,2025-08,2080,102,synthetic
CMP-000744,Conroe,TX,5,2025-09,2050,74,synthetic
CMP-000745,Conroe,TX,5,2025-10,2020,51,synthetic
CMP-000746,Conroe,TX,5,2025-11,2000,74,synthetic
CMP-000747,Conroe,TX,5,2025-12,1995,78,synthetic
CMP-000748,Conroe,TX,5,2026-01,2010,99,synthetic
CMP-000749,Conroe,TX,5,2026-02,2045,84,synthetic
CMP-000750,Conroe,TX,5,2026-03,2085,90,synthetic
CMP-000751,Conroe,TX,5,2026-04,2130,56,synthetic
CMP-000752,Conroe,TX,5,2026-05,2160,101,synthetic
CMP-000753,Conroe,TX,5,2026-06,2175,93,synthetic
CMP-000754,Conroe,TX,5,2026-07,2170,85,synthetic
CMP-000755,Conroe,TX,5,2026-08,2150,54,synthetic
CMP-000756,Conroe,TX,5,2026-09,2120,42,synthetic
CMP-000757,Covington,GA,3,2023-10,2105,88,synthetic
CMP-000758,Covington,GA,3,2023-11,2085,72,synthetic
CMP-000759,Covington,GA,3,2023-12,2075,124,synthetic
CMP-000760,Covington,GA,3,2024-01,2090,90,synthetic
CMP-000761,Covington,GA,3,2024-02,2125,82,synthetic
CMP-000762,Covington,GA,3,2024-03,2165,129,synthetic
CMP-000763,Covington,GA,3,2024-04,2210,96,synthetic
CMP-000764,Covington,GA,3,2024-05,2240,82,synthetic
CMP-000765,Covington,GA,3,2024-06,2255,103,synthetic
CMP-000766,Covington,GA,3,2024-07,2250,122,synthetic
CMP-000767,Covington,GA,3,2024-08,2225,112,synthetic
CMP-000768,Covington,GA,3,2024-09,2190,66,synthetic
CMP-000769,Covington,GA,3,2024-10,2160,127,synthetic
CMP-000770,Covington,GA,3,2024-11,2135,132,synthetic
CMP-000771,Covington,GA,3,2024-12,2130,69,synthetic
CMP-000772,Covington,GA,3,2025-01,2145,90,synthetic
CMP-000773,Covington,GA,3,2025-02,2175,134,synthetic
CMP-000774,Covington,GA,3,2025-03,2220,135,synthetic
CMP-000775,Covington,GA,3,2025-04,2260,52,synthetic
CMP-000776,Covington,GA,3,2025-05,2295,91,synthetic
CMP-000777,Covington,GA,3,2025-06,2310,130,synthetic
CMP-000778,Covington,GA,3,2025-07,2305,65,synthetic
CMP-000779,Covington,GA,3,2025-08,2280,92,synthetic
CMP-000780,Covington,GA,3,2025-09,2245,115,synthetic
CMP-000781,Covington,GA,3,2025-10,2210,134,synthetic
CMP-000782,Covington,GA,3,2025-11,2185,115,synthetic
CMP-000783,Covington,GA,3,2025-12,2180,58,synthetic
CMP-000784,Covington,GA,3,2026-01,2195,51,synthetic
CMP-000785,Covington,GA,3,2026-02,2230,66,synthetic
CMP-000786,Covington,GA,3,2026-03,2270,100,synthetic
CMP-000787,Covington,GA,3,2026-04,2315,76,synthetic
CMP-000788,Covington,GA,3,2026-05,2350,98,synthetic
CMP-000789,Covington,GA,3,2026-06,2365,74,synthetic
CMP-000790,Covington,GA,3,2026-07,2360,84,synthetic
CMP-000791,Covington,GA,3,2026-08,2335,85,synthetic
CMP-000792,Covington,GA,3,2026-09,2300,82,synthetic
CMP-000793,Covington,GA,4,2023-10,2285,61,synthetic
CMP-000794,Covington,GA,4,2023-11,2260,110,synthetic
CMP-000795,Covington,GA,4,2023-12,2255,109,synthetic
CMP-000796,Covington,GA,4,2024-01,2270,122,synthetic
CMP-000797,Covington,GA,4,2024-02,2305,86,synthetic
CMP-000798,Covington,GA,4,2024-03,2350,104,synthetic
CMP-000799,Covington,GA,4,2024-04,2395,125,synthetic
CMP-000800,Covington,GA,4,2024-05,2430,70,synthetic
CMP-000801,Covington,GA,4,2024-06,2445,124,synthetic
CMP-000802,Covington,GA,4,2024-07,2440,50,synthetic
CMP-000803,Covington,GA,4,2024-08,2415,70,synthetic
CMP-000804,Covington,GA,4,2024-09,2380,96,synthetic
CMP-000805,Covington,GA,4,2024-10,2340,95,synthetic
CMP-000806,Covington,GA,4,2024-11,2315,89,synthetic
CMP-000807,Covington,GA,4,2024-12,2310,61,synthetic
CMP-000808,Covington,GA,4,2025-01,2325,127,synthetic
CMP-000809,Covington,GA,4,2025-02,2360,80,synthetic
CMP-000810,Covington,GA,4,2025-03,2405,64,synthetic
CMP-000811,Covington,GA,4,2025-04,2455,75,synthetic
CMP-000812,Covington,GA,4,2025-05,2490,122,synthetic
CMP-000813,Covington,GA,4,2025-06,2505,97,synthetic
CMP-000814,Covington,GA,4,2025-07,2500,87,synthetic
CMP-000815,Covington,GA,4,2025-08,2475,48,synthetic
CMP-000816,Covington,GA,4,2025-09,2435,52,synthetic
CMP-000817,Covington,GA,4,2025-10,2400,113,synthetic
CMP-000818,Covington,GA,4,2025-11,2370,67,synthetic
CMP-000819,Covington,GA,4,2025-12,2365,102,synthetic
CMP-000820,Covington,GA,4,2026-01,2380,119,synthetic
CMP-000821,Covington,GA,4,2026-02,2415,118,synthetic
CMP-000822,Covington,GA,4,2026-03,2465,72,synthetic
CMP-000823,Covington,GA,4,2026-04,2515,96,synthetic
CMP-000824,Covington,GA,4,2026-05,2550,113,synthetic
CMP-000825,Covington,GA,4,2026-06,2565,65,synthetic
CMP-000826,Covington,GA,4,2026-07,2560,48,synthetic
CMP-000827,Covington,GA,4,2026-08,2530,115,synthetic
CMP-000828,Covington,GA,4,2026-09,2495,84,synthetic
CMP-000829,Covington,GA,5,2023-10,2465,19,synthetic
CMP-000830,Covington,GA,5,2023-11,2435,18,synthetic
CMP-000831,Covington,GA,5,2023-12,2430,19,synthetic
CMP-000832,Covington,GA,5,2024-01,2445,21,synthetic
CMP-000833,Covington,GA,5,2024-02,2485,20,synthetic
CMP-000834,Covington,GA,5,2024-03,2535,28,synthetic
CMP-000835,Covington,GA,5,2024-04,2585,24,synthetic
CMP-000836,Covington,GA,5,2024-05,2620,20,synthetic
CMP-000837,Covington,GA,5,2024-06,2640,24,synthetic
CMP-000838,Covington,GA,5,2024-07,2630,26,synthetic
CMP-000839,Covington,GA,5,2024-08,2605,27,synthetic
CMP-000840,Covington,GA,5,2024-09,2565,15,synthetic
CMP-000841,Covington,GA,5,2024-10,2525,24,synthetic
CMP-000842,Covington,GA,5,2024-11,2495,12,synthetic
CMP-000843,Covington,GA,5,2024-12,2490,21,synthetic
