expenseId,propertyId,communitySlug,scope,category,date,amount,glCode
EXP-000301,PROP-00012,charlottes-ridge,property,HOA,2025-07-01,159,GL-HOA
EXP-000302,PROP-00012,charlottes-ridge,property,HOA,2025-10-01,162,GL-HOA
EXP-000303,PROP-00012,charlottes-ridge,property,HOA,2026-01-01,158,GL-HOA
EXP-000304,PROP-00012,charlottes-ridge,property,Insurance,2026-01-01,1021,GL-INSURA
EXP-000305,PROP-00012,charlottes-ridge,property,HOA,2026-04-01,158,GL-HOA
EXP-000306,PROP-00012,charlottes-ridge,property,HOA,2026-07-01,161,GL-HOA
EXP-000307,PROP-00012,charlottes-ridge,property,Utilities,2025-11-01,287,GL-UTILIT
EXP-000308,PROP-00012,charlottes-ridge,property,Utilities,2025-12-01,189,GL-UTILIT
EXP-000309,PROP-00012,charlottes-ridge,property,Marketing,2024-06-05,343,GL-MARKET
EXP-000310,PROP-00012,charlottes-ridge,property,Marketing,2026-01-21,536,GL-MARKET
EXP-000311,PROP-00012,charlottes-ridge,property,Marketing,2024-04-27,823,GL-MARKET
EXP-000312,PROP-00012,charlottes-ridge,property,Legal,2026-03-22,697,GL-LEGAL
EXP-000313,PROP-00012,charlottes-ridge,property,Legal,2024-08-19,421,GL-LEGAL
EXP-000314,PROP-00012,charlottes-ridge,property,CapEx,2025-02-06,1945,GL-CAPEX
EXP-000315,PROP-00012,charlottes-ridge,property,Turn,2024-05-22,4482,GL-TURN
EXP-000316,PROP-00012,charlottes-ridge,property,Turn,2024-06-28,3346,GL-TURN
EXP-000317,PROP-00013,charlottes-ridge,property,HOA,2023-10-01,287,GL-HOA
EXP-000318,PROP-00013,charlottes-ridge,property,HOA,2024-01-01,283,GL-HOA
EXP-000319,PROP-00013,charlottes-ridge,property,Insurance,2024-01-01,2269,GL-INSURA
EXP-000320,PROP-00013,charlottes-ridge,property,HOA,2024-04-01,276,GL-HOA
EXP-000321,PROP-00013,charlottes-ridge,property,HOA,2024-07-01,280,GL-HOA
EXP-000322,PROP-00013,charlottes-ridge,property,HOA,2024-10-01,286,GL-HOA
EXP-000323,PROP-00013,charlottes-ridge,property,HOA,2025-01-01,277,GL-HOA
EXP-000324,PROP-00013,charlottes-ridge,property,Insurance,2025-01-01,2227,GL-INSURA
EXP-000325,PROP-00013,charlottes-ridge,property,HOA,2025-04-01,281,GL-HOA
EXP-000326,PROP-00013,charlottes-ridge,property,HOA,2025-07-01,289,GL-HOA
EXP-000327,PROP-00013,charlottes-ridge,property,HOA,2025-10-01,288,GL-HOA
EXP-000328,PROP-00013,charlottes-ridge,property,HOA,2026-01-01,284,GL-HOA
EXP-000329,PROP-00013,charlottes-ridge,property,Insurance,2026-01-01,2545,GL-INSURA
EXP-000330,PROP-00013,charlottes-ridge,property,HOA,2026-04-01,288,GL-HOA
EXP-000331,PROP-00013,charlottes-ridge,property,HOA,2026-07-01,279,GL-HOA
EXP-000332,PROP-00013,charlottes-ridge,property,Utilities,2024-12-01,107,GL-UTILIT
EXP-000333,PROP-00013,charlottes-ridge,property,Utilities,2025-01-01,113,GL-UTILIT
EXP-000334,PROP-00013,charlottes-ridge,property,Utilities,2026-02-01,224,GL-UTILIT
EXP-000335,PROP-00013,charlottes-ridge,property,Marketing,2024-04-11,352,GL-MARKET
EXP-000336,PROP-00013,charlottes-ridge,property,Marketing,2024-03-30,249,GL-MARKET
EXP-000337,PROP-00013,charlottes-ridge,property,Marketing,2024-10-19,536,GL-MARKET
EXP-000338,PROP-00013,charlottes-ridge,property,Marketing,2024-02-25,214,GL-MARKET
EXP-000339,PROP-00013,charlottes-ridge,property,Marketing,2026-06-12,96,GL-MARKET
EXP-000340,PROP-00013,charlottes-ridge,property,Marketing,2025-12-18,764,GL-MARKET
EXP-000341,PROP-00013,charlottes-ridge,property,Marketing,2025-08-21,254,GL-MARKET
EXP-000342,PROP-00013,charlottes-ridge,property,Legal,2026-05-19,1149,GL-LEGAL
EXP-000343,PROP-00013,charlottes-ridge,property,CapEx,2024-02-09,8500,GL-CAPEX
EXP-000344,PROP-00013,charlottes-ridge,property,Turn,2025-07-25,4353,GL-TURN
EXP-000345,PROP-00013,charlottes-ridge,property,Turn,2026-04-14,2009,GL-TURN
EXP-000346,PROP-00014,charlottes-ridge,property,HOA,2023-10-01,309,GL-HOA
EXP-000347,PROP-00014,charlottes-ridge,property,HOA,2024-01-01,313,GL-HOA
EXP-000348,PROP-00014,charlottes-ridge,property,Insurance,2024-01-01,2437,GL-INSURA
EXP-000349,PROP-00014,charlottes-ridge,property,HOA,2024-04-01,320,GL-HOA
EXP-000350,PROP-00014,charlottes-ridge,property,HOA,2024-07-01,305,GL-HOA
EXP-000351,PROP-00014,charlottes-ridge,property,HOA,2024-10-01,317,GL-HOA
EXP-000352,PROP-00014,charlottes-ridge,property,HOA,2025-01-01,314,GL-HOA
EXP-000353,PROP-00014,charlottes-ridge,property,Insurance,2025-01-01,2488,GL-INSURA
EXP-000354,PROP-00014,charlottes-ridge,property,HOA,2025-04-01,311,GL-HOA
EXP-000355,PROP-00014,charlottes-ridge,property,HOA,2025-07-01,313,GL-HOA
EXP-000356,PROP-00014,charlottes-ridge,property,HOA,2025-10-01,313,GL-HOA
EXP-000357,PROP-00014,charlottes-ridge,property,HOA,2026-01-01,317,GL-HOA
EXP-000358,PROP-00014,charlottes-ridge,property,Insurance,2026-01-01,2476,GL-INSURA
EXP-000359,PROP-00014,charlottes-ridge,property,HOA,2026-04-01,320,GL-HOA
EXP-000360,PROP-00014,charlottes-ridge,property,HOA,2026-07-01,316,GL-HOA
EXP-000361,PROP-00014,charlottes-ridge,property,Utilities,2024-07-01,95,GL-UTILIT
EXP-000362,PROP-00014,charlottes-ridge,property,Utilities,2025-08-01,174,GL-UTILIT
EXP-000363,PROP-00014,charlottes-ridge,property,Marketing,2024-03-20,393,GL-MARKET
EXP-000364,PROP-00014,charlottes-ridge,property,Marketing,2025-09-07,383,GL-MARKET
EXP-000365,PROP-00014,charlottes-ridge,property,Marketing,2025-10-21,552,GL-MARKET
EXP-000366,PROP-00014,charlottes-ridge,property,Legal,2023-10-09,534,GL-LEGAL
EXP-000367,PROP-00014,charlottes-ridge,property,Legal,2023-10-31,816,GL-LEGAL
EXP-000368,PROP-00014,charlottes-ridge,property,CapEx,2024-08-04,7954,GL-CAPEX
EXP-000369,PROP-00014,charlottes-ridge,property,Turn,2026-07-07,2165,GL-TURN
EXP-000370,PROP-00014,charlottes-ridge,property,Turn,2025-07-22,1228,GL-TURN
EXP-000371,PROP-00014,charlottes-ridge,property,Turn,2024-11-16,3983,GL-TURN
EXP-000372,PROP-00015,charlottes-ridge,property,HOA,2023-10-01,282,GL-HOA
EXP-000373,PROP-00015,charlottes-ridge,property,HOA,2024-01-01,296,GL-HOA
EXP-000374,PROP-00015,charlottes-ridge,property,Insurance,2024-01-01,1925,GL-INSURA
EXP-000375,PROP-00015,charlottes-ridge,property,HOA,2024-04-01,283,GL-HOA
EXP-000376,PROP-00015,charlottes-ridge,property,HOA,2024-07-01,293,GL-HOA
EXP-000377,PROP-00015,charlottes-ridge,property,HOA,2024-10-01,283,GL-HOA
EXP-000378,PROP-00015,charlottes-ridge,property,HOA,2025-01-01,284,GL-HOA
EXP-000379,PROP-00015,charlottes-ridge,property,Insurance,2025-01-01,2064,GL-INSURA
EXP-000380,PROP-00015,charlottes-ridge,property,HOA,2025-04-01,285,GL-HOA
EXP-000381,PROP-00015,charlottes-ridge,property,HOA,2025-07-01,293,GL-HOA
EXP-000382,PROP-00015,charlottes-ridge,property,HOA,2025-10-01,285,GL-HOA
EXP-000383,PROP-00015,charlottes-ridge,property,HOA,2026-01-01,282,GL-HOA
EXP-000384,PROP-00015,charlottes-ridge,property,Insurance,2026-01-01,2126,GL-INSURA
EXP-000385,PROP-00015,charlottes-ridge,property,HOA,2026-04-01,287,GL-HOA
EXP-000386,PROP-00015,charlottes-ridge,property,HOA,2026-07-01,285,GL-HOA
EXP-000387,PROP-00015,charlottes-ridge,property,Utilities,2025-06-01,275,GL-UTILIT
EXP-000388,PROP-00015,charlottes-ridge,property,Utilities,2025-07-01,167,GL-UTILIT
EXP-000389,PROP-00015,charlottes-ridge,property,Utilities,2025-08-01,127,GL-UTILIT
EXP-000390,PROP-00015,charlottes-ridge,property,Marketing,2026-04-19,555,GL-MARKET
EXP-000391,PROP-00015,charlottes-ridge,property,Marketing,2024-12-04,224,GL-MARKET
EXP-000392,PROP-00015,charlottes-ridge,property,Marketing,2025-07-28,416,GL-MARKET
EXP-000393,PROP-00015,charlottes-ridge,property,Marketing,2025-10-02,172,GL-MARKET
EXP-000394,PROP-00015,charlottes-ridge,property,Legal,2026-03-22,798,GL-LEGAL
EXP-000395,PROP-00015,charlottes-ridge,property,Legal,2024-01-16,2021,GL-LEGAL
EXP-000396,PROP-00015,charlottes-ridge,property,CapEx,2024-08-14,4658,GL-CAPEX
EXP-000397,PROP-00015,charlottes-ridge,property,Turn,2025-11-12,3555,GL-TURN
EXP-000398,PROP-00016,charlottes-ridge,property,HOA,2023-10-01,251,GL-HOA
EXP-000399,PROP-00016,charlottes-ridge,property,HOA,2024-01-01,246,GL-HOA
EXP-000400,PROP-00016,charlottes-ridge,property,Insurance,2024-01-01,2078,GL-INSURA
EXP-000401,PROP-00016,charlottes-ridge,property,HOA,2024-04-01,249,GL-HOA
EXP-000402,PROP-00016,charlottes-ridge,property,HOA,2024-07-01,260,GL-HOA
EXP-000403,PROP-00016,charlottes-ridge,property,HOA,2024-10-01,245,GL-HOA
EXP-000404,PROP-00016,charlottes-ridge,property,HOA,2025-01-01,252,GL-HOA
EXP-000405,PROP-00016,charlottes-ridge,property,Insurance,2025-01-01,2334,GL-INSURA
EXP-000406,PROP-00016,charlottes-ridge,property,HOA,2025-04-01,249,GL-HOA
EXP-000407,PROP-00016,charlottes-ridge,property,HOA,2025-07-01,252,GL-HOA
EXP-000408,PROP-00016,charlottes-ridge,property,HOA,2025-10-01,249,GL-HOA
EXP-000409,PROP-00016,charlottes-ridge,property,HOA,2026-01-01,248,GL-HOA
EXP-000410,PROP-00016,charlottes-ridge,property,Insurance,2026-01-01,2259,GL-INSURA
EXP-000411,PROP-00016,charlottes-ridge,property,HOA,2026-04-01,245,GL-HOA
EXP-000412,PROP-00016,charlottes-ridge,property,HOA,2026-07-01,246,GL-HOA
EXP-000413,PROP-00016,charlottes-ridge,property,Utilities,2024-08-01,158,GL-UTILIT
EXP-000414,PROP-00016,charlottes-ridge,property,Utilities,2025-09-01,233,GL-UTILIT
EXP-000415,PROP-00016,charlottes-ridge,property,Marketing,2026-07-05,529,GL-MARKET
EXP-000416,PROP-00016,charlottes-ridge,property,Marketing,2025-08-02,601,GL-MARKET
EXP-000417,PROP-00016,charlottes-ridge,property,Marketing,2024-06-14,292,GL-MARKET
EXP-000418,PROP-00016,charlottes-ridge,property,Marketing,2024-10-09,282,GL-MARKET
EXP-000419,PROP-00016,charlottes-ridge,property,Legal,2024-01-10,1962,GL-LEGAL
EXP-000420,PROP-00016,charlottes-ridge,property,CapEx,2026-08-14,9935,GL-CAPEX
EXP-000421,PROP-00016,charlottes-ridge,property,Turn,2025-12-16,2128,GL-TURN
EXP-000422,PROP-00016,charlottes-ridge,property,Turn,2025-05-14,2348,GL-TURN
EXP-000423,PROP-00017,charlottes-ridge,property,HOA,2023-10-01,142,GL-HOA
EXP-000424,PROP-00017,charlottes-ridge,property,HOA,2024-01-01,146,GL-HOA
EXP-000425,PROP-00017,charlottes-ridge,property,Insurance,2024-01-01,1620,GL-INSURA
EXP-000426,PROP-00017,charlottes-ridge,property,HOA,2024-04-01,143,GL-HOA
EXP-000427,PROP-00017,charlottes-ridge,property,HOA,2024-07-01,144,GL-HOA
EXP-000428,PROP-00017,charlottes-ridge,property,HOA,2024-10-01,144,GL-HOA
EXP-000429,PROP-00017,charlottes-ridge,property,HOA,2025-01-01,139,GL-HOA
EXP-000430,PROP-00017,charlottes-ridge,property,Insurance,2025-01-01,1612,GL-INSURA
EXP-000431,PROP-00017,charlottes-ridge,property,HOA,2025-04-01,139,GL-HOA
EXP-000432,PROP-00017,charlottes-ridge,property,HOA,2025-07-01,140,GL-HOA
EXP-000433,PROP-00017,charlottes-ridge,property,HOA,2025-10-01,141,GL-HOA
EXP-000434,PROP-00017,charlottes-ridge,property,HOA,2026-01-01,144,GL-HOA
EXP-000435,PROP-00017,charlottes-ridge,property,Insurance,2026-01-01,1602,GL-INSURA
EXP-000436,PROP-00017,charlottes-ridge,property,HOA,2026-04-01,144,GL-HOA
EXP-000437,PROP-00017,charlottes-ridge,property,HOA,2026-07-01,146,GL-HOA
EXP-000438,PROP-00017,charlottes-ridge,property,Utilities,2024-11-01,109,GL-UTILIT
EXP-000439,PROP-00017,charlottes-ridge,property,Marketing,2025-05-06,796,GL-MARKET
EXP-000440,PROP-00017,charlottes-ridge,property,Marketing,2023-10-30,581,GL-MARKET
EXP-000441,PROP-00017,charlottes-ridge,property,Marketing,2025-04-16,306,GL-MARKET
EXP-000442,PROP-00017,charlottes-ridge,property,Marketing,2024-05-25,283,GL-MARKET
EXP-000443,PROP-00017,charlottes-ridge,property,Marketing,2024-08-04,98,GL-MARKET
EXP-000444,PROP-00017,charlottes-ridge,property,Marketing,2023-10-11,706,GL-MARKET
EXP-000445,PROP-00017,charlottes-ridge,property,Marketing,2026-09-07,263,GL-MARKET
EXP-000446,PROP-00017,charlottes-ridge,property,Legal,2026-04-13,1771,GL-LEGAL
EXP-000447,PROP-00017,charlottes-ridge,property,Legal,2026-06-20,1834,GL-LEGAL
EXP-000448,PROP-00017,charlottes-ridge,property,CapEx,2026-05-30,3080,GL-CAPEX
EXP-000449,PROP-00017,charlottes-ridge,property,Turn,2024-11-27,3367,GL-TURN
EXP-000450,PROP-00017,charlottes-ridge,property,Turn,2024-12-10,4274,GL-TURN
EXP-000451,PROP-00018,charlottes-ridge,property,HOA,2023-10-01,370,GL-HOA
EXP-000452,PROP-00018,charlottes-ridge,property,HOA,2024-01-01,357,GL-HOA
EXP-000453,PROP-00018,charlottes-ridge,property,Insurance,2024-01-01,1094,GL-INSURA
EXP-000454,PROP-00018,charlottes-ridge,property,HOA,2024-04-01,359,GL-HOA
EXP-000455,PROP-00018,charlottes-ridge,property,HOA,2024-07-01,370,GL-HOA
EXP-000456,PROP-00018,charlottes-ridge,property,HOA,2024-10-01,358,GL-HOA
EXP-000457,PROP-00018,charlottes-ridge,property,HOA,2025-01-01,359,GL-HOA
EXP-000458,PROP-00018,charlottes-ridge,property,Insurance,2025-01-01,1176,GL-INSURA
EXP-000459,PROP-00018,charlottes-ridge,property,HOA,2025-04-01,374,GL-HOA
EXP-000460,PROP-00018,charlottes-ridge,property,HOA,2025-07-01,360,GL-HOA
EXP-000461,PROP-00018,charlottes-ridge,property,HOA,2025-10-01,364,GL-HOA
EXP-000462,PROP-00018,charlottes-ridge,property,HOA,2026-01-01,362,GL-HOA
EXP-000463,PROP-00018,charlottes-ridge,property,Insurance,2026-01-01,1147,GL-INSURA
EXP-000464,PROP-00018,charlottes-ridge,property,HOA,2026-04-01,371,GL-HOA
EXP-000465,PROP-00018,charlottes-ridge,property,HOA,2026-07-01,373,GL-HOA
EXP-000466,PROP-00018,charlottes-ridge,property,Utilities,2026-01-01,145,GL-UTILIT
EXP-000467,PROP-00018,charlottes-ridge,property,Marketing,2025-04-04,737,GL-MARKET
EXP-000468,PROP-00018,charlottes-ridge,property,Marketing,2025-02-24,734,GL-MARKET
EXP-000469,PROP-00018,charlottes-ridge,property,Marketing,2026-01-03,305,GL-MARKET
EXP-000470,PROP-00018,charlottes-ridge,property,Marketing,2025-10-02,354,GL-MARKET
EXP-000471,PROP-00018,charlottes-ridge,property,Marketing,2026-07-31,291,GL-MARKET
EXP-000472,PROP-00018,charlottes-ridge,property,Marketing,2024-12-06,460,GL-MARKET
EXP-000473,PROP-00018,charlottes-ridge,property,Legal,2025-06-08,1049,GL-LEGAL
EXP-000474,PROP-00018,charlottes-ridge,property,Legal,2025-10-21,646,GL-LEGAL
EXP-000475,PROP-00018,charlottes-ridge,property,CapEx,2024-12-07,6471,GL-CAPEX
EXP-000476,PROP-00018,charlottes-ridge,property,CapEx,2025-08-04,5310,GL-CAPEX
EXP-000477,PROP-00018,charlottes-ridge,property,Turn,2026-07-15,2670,GL-TURN
EXP-000478,PROP-00018,charlottes-ridge,property,Turn,2025-01-24,1648,GL-TURN
EXP-000479,PROP-00018,charlottes-ridge,property,Turn,2024-08-19,3459,GL-TURN
EXP-000480,PROP-00019,charlottes-ridge,property,HOA,2023-10-01,340,GL-HOA
EXP-000481,PROP-00019,charlottes-ridge,property,HOA,2024-01-01,326,GL-HOA
EXP-000482,PROP-00019,charlottes-ridge,property,Insurance,2024-01-01,1141,GL-INSURA
EXP-000483,PROP-00019,charlottes-ridge,property,HOA,2024-04-01,334,GL-HOA
EXP-000484,PROP-00019,charlottes-ridge,property,HOA,2024-07-01,336,GL-HOA
EXP-000485,PROP-00019,charlottes-ridge,property,HOA,2024-10-01,332,GL-HOA
EXP-000486,PROP-00019,charlottes-ridge,property,HOA,2025-01-01,331,GL-HOA
EXP-000487,PROP-00019,charlottes-ridge,property,Insurance,2025-01-01,1008,GL-INSURA
EXP-000488,PROP-00019,charlottes-ridge,property,HOA,2025-04-01,321,GL-HOA
EXP-000489,PROP-00019,charlottes-ridge,property,HOA,2025-07-01,323,GL-HOA
EXP-000490,PROP-00019,charlottes-ridge,property,HOA,2025-10-01,325,GL-HOA
EXP-000491,PROP-00019,charlottes-ridge,property,HOA,2026-01-01,326,GL-HOA
EXP-000492,PROP-00019,charlottes-ridge,property,Insurance,2026-01-01,1053,GL-INSURA
EXP-000493,PROP-00019,charlottes-ridge,property,HOA,2026-04-01,322,GL-HOA
EXP-000494,PROP-00019,charlottes-ridge,property,HOA,2026-07-01,334,GL-HOA
EXP-000495,PROP-00019,charlottes-ridge,property,Utilities,2025-04-01,181,GL-UTILIT
EXP-000496,PROP-00019,charlottes-ridge,property,Marketing,2023-12-27,251,GL-MARKET
EXP-000497,PROP-00019,charlottes-ridge,property,Marketing,2024-10-06,350,GL-MARKET
EXP-000498,PROP-00019,charlottes-ridge,property,Marketing,2023-11-26,443,GL-MARKET
EXP-000499,PROP-00019,charlottes-ridge,property,Marketing,2026-05-06,462,GL-MARKET
EXP-000500,PROP-00019,charlottes-ridge,property,Marketing,2024-10-30,238,GL-MARKET
EXP-000501,PROP-00019,charlottes-ridge,property,Marketing,2024-02-29,502,GL-MARKET
EXP-000502,PROP-00019,charlottes-ridge,property,Marketing,2024-11-03,175,GL-MARKET
EXP-000503,PROP-00019,charlottes-ridge,property,Legal,2026-08-29,998,GL-LEGAL
EXP-000504,PROP-00019,charlottes-ridge,property,Legal,2024-01-04,1028,GL-LEGAL
EXP-000505,PROP-00019,charlottes-ridge,property,Legal,2024-02-20,585,GL-LEGAL
EXP-000506,PROP-00019,charlottes-ridge,property,CapEx,2026-04-23,8063,GL-CAPEX
EXP-000507,PROP-00019,charlottes-ridge,property,CapEx,2026-05-25,9770,GL-CAPEX
EXP-000508,PROP-00019,charlottes-ridge,property,Turn,2024-03-29,1233,GL-TURN
EXP-000509,PROP-00020,charlottes-ridge,property,HOA,2023-10-01,394,GL-HOA
EXP-000510,PROP-00020,charlottes-ridge,property,HOA,2024-01-01,385,GL-HOA
EXP-000511,PROP-00020,charlottes-ridge,property,Insurance,2024-01-01,1986,GL-INSURA
EXP-000512,PROP-00020,charlottes-ridge,property,HOA,2024-04-01,398,GL-HOA
EXP-000513,PROP-00020,charlottes-ridge,property,HOA,2024-07-01,400,GL-HOA
EXP-000514,PROP-00020,charlottes-ridge,property,HOA,2024-10-01,387,GL-HOA
EXP-000515,PROP-00020,charlottes-ridge,property,HOA,2025-01-01,399,GL-HOA
EXP-000516,PROP-00020,charlottes-ridge,property,Insurance,2025-01-01,2121,GL-INSURA
EXP-000517,PROP-00020,charlottes-ridge,property,HOA,2025-04-01,387,GL-HOA
EXP-000518,PROP-00020,charlottes-ridge,property,HOA,2025-07-01,393,GL-HOA
EXP-000519,PROP-00020,charlottes-ridge,property,HOA,2025-10-01,398,GL-HOA
EXP-000520,PROP-00020,charlottes-ridge,property,HOA,2026-01-01,394,GL-HOA
EXP-000521,PROP-00020,charlottes-ridge,property,Insurance,2026-01-01,1914,GL-INSURA
EXP-000522,PROP-00020,charlottes-ridge,property,HOA,2026-04-01,400,GL-HOA
EXP-000523,PROP-00020,charlottes-ridge,property,HOA,2026-07-01,402,GL-HOA
EXP-000524,PROP-00020,charlottes-ridge,property,Utilities,2024-05-01,158,GL-UTILIT
EXP-000525,PROP-00020,charlottes-ridge,property,Utilities,2024-06-01,103,GL-UTILIT
EXP-000526,PROP-00020,charlottes-ridge,property,Utilities,2026-01-01,255,GL-UTILIT
EXP-000527,PROP-00020,charlottes-ridge,property,Marketing,2024-10-12,329,GL-MARKET
EXP-000528,PROP-00020,charlottes-ridge,property,Marketing,2024-11-27,424,GL-MARKET
EXP-000529,PROP-00020,charlottes-ridge,property,Marketing,2025-07-13,321,GL-MARKET
EXP-000530,PROP-00020,charlottes-ridge,property,Legal,2024-11-02,1034,GL-LEGAL
EXP-000531,PROP-00020,charlottes-ridge,property,CapEx,2026-04-21,1855,GL-CAPEX
EXP-000532,PROP-00020,charlottes-ridge,property,CapEx,2026-06-19,4056,GL-CAPEX
EXP-000533,PROP-00020,charlottes-ridge,property,CapEx,2026-01-01,7553,GL-CAPEX
EXP-000534,PROP-00020,charlottes-ridge,property,Turn,2024-09-21,2553,GL-TURN
EXP-000535,PROP-00020,charlottes-ridge,property,Turn,2025-06-22,2275,GL-TURN
EXP-000536,PROP-00021,charlottes-ridge,property,HOA,2023-10-01,304,GL-HOA
EXP-000537,PROP-00021,charlottes-ridge,property,HOA,2024-01-01,306,GL-HOA
EXP-000538,PROP-00021,charlottes-ridge,property,Insurance,2024-01-01,2103,GL-INSURA
EXP-000539,PROP-00021,charlottes-ridge,property,HOA,2024-04-01,299,GL-HOA
EXP-000540,PROP-00021,charlottes-ridge,property,HOA,2024-07-01,308,GL-HOA
EXP-000541,PROP-00021,charlottes-ridge,property,HOA,2024-10-01,303,GL-HOA
EXP-000542,PROP-00021,charlottes-ridge,property,HOA,2025-01-01,298,GL-HOA
EXP-000543,PROP-00021,charlottes-ridge,property,Insurance,2025-01-01,2367,GL-INSURA
EXP-000544,PROP-00021,charlottes-ridge,property,HOA,2025-04-01,310,GL-HOA
EXP-000545,PROP-00021,charlottes-ridge,property,HOA,2025-07-01,301,GL-HOA
EXP-000546,PROP-00021,charlottes-ridge,property,HOA,2025-10-01,312,GL-HOA
EXP-000547,PROP-00021,charlottes-ridge,property,HOA,2026-01-01,307,GL-HOA
EXP-000548,PROP-00021,charlottes-ridge,property,Insurance,2026-01-01,2295,GL-INSURA
EXP-000549,PROP-00021,charlottes-ridge,property,HOA,2026-04-01,297,GL-HOA
EXP-000550,PROP-00021,charlottes-ridge,property,HOA,2026-07-01,308,GL-HOA
EXP-000551,PROP-00021,charlottes-ridge,property,Utilities,2026-02-01,271,GL-UTILIT
EXP-000552,PROP-00021,charlottes-ridge,property,Utilities,2026-03-01,127,GL-UTILIT
EXP-000553,PROP-00021,charlottes-ridge,property,Marketing,2026-02-02,512,GL-MARKET
EXP-000554,PROP-00021,charlottes-ridge,property,Marketing,2025-03-31,341,GL-MARKET
EXP-000555,PROP-00021,charlottes-ridge,property,Marketing,2026-07-16,511,GL-MARKET
EXP-000556,PROP-00021,charlottes-ridge,property,Marketing,2026-06-27,267,GL-MARKET
EXP-000557,PROP-00021,charlottes-ridge,property,Legal,2023-12-14,1212,GL-LEGAL
EXP-000558,PROP-00021,charlottes-ridge,property,Legal,2025-04-30,938,GL-LEGAL
EXP-000559,PROP-00021,charlottes-ridge,property,CapEx,2025-03-12,4566,GL-CAPEX
EXP-000560,PROP-00021,charlottes-ridge,property,CapEx,2026-02-08,5858,GL-CAPEX
EXP-000561,PROP-00021,charlottes-ridge,property,CapEx,2023-11-16,6535,GL-CAPEX
EXP-000562,PROP-00021,charlottes-ridge,property,Turn,2026-01-10,3596,GL-TURN
EXP-000563,PROP-00021,charlottes-ridge,property,Turn,2026-07-16,3422,GL-TURN
EXP-000564,PROP-00021,charlottes-ridge,property,Turn,2025-08-24,2512,GL-TURN
EXP-000565,PROP-00022,charlottes-ridge,property,HOA,2023-10-01,172,GL-HOA
EXP-000566,PROP-00022,charlottes-ridge,property,HOA,2024-01-01,173,GL-HOA
EXP-000567,PROP-00022,charlottes-ridge,property,Insurance,2024-01-01,2208,GL-INSURA
EXP-000568,PROP-00022,charlottes-ridge,property,HOA,2024-04-01,167,GL-HOA
