paymentId,leaseId,propertyId,residentId,dueDate,amountDue,amountPaid,paidDate,daysLate,status
PAY-0000264,LSE-000021,PROP-00009,RES-00016,2024-09-01,3135,3135,2024-09-01,0,paid
PAY-0000265,LSE-000021,PROP-00009,RES-00016,2024-10-01,3135,3135,2024-10-03,0,paid
PAY-0000266,LSE-000021,PROP-00009,RES-00016,2024-11-01,3135,3135,2024-11-02,0,paid
PAY-0000267,LSE-000021,PROP-00009,RES-00016,2024-12-01,3135,3135,2024-12-03,0,paid
PAY-0000268,LSE-000021,PROP-00009,RES-00016,2025-01-01,3135,3135,2025-01-02,0,paid
PAY-0000269,LSE-000022,PROP-00009,RES-00017,2025-03-01,2895,2895,2025-03-03,0,paid
PAY-0000270,LSE-000022,PROP-00009,RES-00017,2025-04-01,2895,2895,2025-04-03,0,paid
PAY-0000271,LSE-000022,PROP-00009,RES-00017,2025-05-01,2895,2895,2025-05-02,0,paid
PAY-0000272,LSE-000022,PROP-00009,RES-00017,2025-06-01,2895,2895,2025-06-03,0,paid
PAY-0000273,LSE-000022,PROP-00009,RES-00017,2025-07-01,2895,2895,2025-07-17,16,late
PAY-0000274,LSE-000022,PROP-00009,RES-00017,2025-08-01,2895,0,,,missed
PAY-0000275,LSE-000022,PROP-00009,RES-00017,2025-09-01,2895,1306,2025-09-12,11,partial
PAY-0000276,LSE-000022,PROP-00009,RES-00017,2025-10-01,2895,2895,2025-10-03,0,paid
PAY-0000277,LSE-000022,PROP-00009,RES-00017,2025-11-01,2895,2895,2025-11-22,21,late
PAY-0000278,LSE-000022,PROP-00009,RES-00017,2025-12-01,2895,0,,,missed
PAY-0000279,LSE-000022,PROP-00009,RES-00017,2026-01-01,2895,2895,2026-01-02,0,paid
PAY-0000280,LSE-000022,PROP-00009,RES-00017,2026-02-01,2895,1821,2026-02-14,13,partial
PAY-0000281,LSE-000023,PROP-00009,RES-00017,2026-05-01,2980,2980,2026-05-03,0,paid
PAY-0000282,LSE-000023,PROP-00009,RES-00017,2026-06-01,2980,2980,2026-06-03,0,paid
PAY-0000283,LSE-000023,PROP-00009,RES-00017,2026-07-01,2980,2980,2026-07-10,9,late
PAY-0000284,LSE-000023,PROP-00009,RES-00017,2026-08-01,2980,2980,2026-08-04,3,late
PAY-0000285,LSE-000023,PROP-00009,RES-00017,2026-09-01,2980,2980,2026-09-02,0,paid
PAY-0000286,LSE-000025,PROP-00010,RES-00018,2023-10-01,2755,2755,2023-10-03,0,paid
PAY-0000287,LSE-000025,PROP-00010,RES-00018,2023-11-01,2755,2755,2023-11-30,29,late
PAY-0000288,LSE-000025,PROP-00010,RES-00018,2023-12-01,2755,2755,2023-12-03,0,paid
PAY-0000289,LSE-000025,PROP-00010,RES-00018,2024-01-01,2755,2755,2024-01-03,0,paid
PAY-0000290,LSE-000025,PROP-00010,RES-00018,2024-02-01,2755,2755,2024-02-03,0,paid
PAY-0000291,LSE-000025,PROP-00010,RES-00018,2024-03-01,2755,2755,2024-03-16,15,late
PAY-0000292,LSE-000025,PROP-00010,RES-00018,2024-04-01,2755,2755,2024-04-01,0,paid
PAY-0000293,LSE-000025,PROP-00010,RES-00018,2024-05-01,2755,2755,2024-05-02,0,paid
PAY-0000294,LSE-000025,PROP-00010,RES-00018,2024-06-01,2755,2755,2024-06-03,0,paid
PAY-0000295,LSE-000026,PROP-00010,RES-00018,2024-10-01,2870,2870,2024-10-02,0,paid
PAY-0000296,LSE-000026,PROP-00010,RES-00018,2024-11-01,2870,0,,,missed
PAY-0000297,LSE-000026,PROP-00010,RES-00018,2024-12-01,2870,2870,2024-12-03,0,paid
PAY-0000298,LSE-000026,PROP-00010,RES-00018,2025-01-01,2870,2870,2025-01-24,23,late
PAY-0000299,LSE-000026,PROP-00010,RES-00018,2025-02-01,2870,2870,2025-02-03,0,paid
PAY-0000300,LSE-000026,PROP-00010,RES-00018,2025-03-01,2870,2870,2025-03-03,0,paid
PAY-0000301,LSE-000026,PROP-00010,RES-00018,2025-04-01,2870,2870,2025-04-01,0,paid
PAY-0000302,LSE-000026,PROP-00010,RES-00018,2025-05-01,2870,1855,2025-05-21,20,partial
PAY-0000303,LSE-000026,PROP-00010,RES-00018,2025-06-01,2870,2870,2025-06-13,12,late
PAY-0000304,LSE-000026,PROP-00010,RES-00018,2025-07-01,2870,0,,,missed
PAY-0000305,LSE-000026,PROP-00010,RES-00018,2025-08-01,2870,894,2025-09-13,43,partial
PAY-0000306,LSE-000026,PROP-00010,RES-00018,2025-09-01,2870,2870,2025-09-03,0,paid
PAY-0000307,LSE-000026,PROP-00010,RES-00018,2025-10-01,2870,2870,2025-10-02,0,paid
PAY-0000308,LSE-000026,PROP-00010,RES-00018,2025-11-01,2870,2870,2025-11-01,0,paid
PAY-0000309,LSE-000026,PROP-00010,RES-00018,2025-12-01,2870,2870,2025-12-02,0,paid
PAY-0000310,LSE-000026,PROP-00010,RES-00018,2026-01-01,2870,2870,2026-01-06,5,late
PAY-0000311,LSE-000026,PROP-00010,RES-00018,2026-02-01,2870,2870,2026-02-17,16,late
PAY-0000312,LSE-000026,PROP-00010,RES-00018,2026-03-01,2870,2870,2026-03-03,0,paid
PAY-0000313,LSE-000026,PROP-00010,RES-00018,2026-04-01,2870,1777,2026-05-06,35,partial
PAY-0000314,LSE-000026,PROP-00010,RES-00018,2026-05-01,2870,2870,2026-05-02,0,paid
PAY-0000315,LSE-000026,PROP-00010,RES-00018,2026-06-01,2870,2870,2026-06-01,0,paid
PAY-0000316,LSE-000026,PROP-00010,RES-00018,2026-07-01,2870,2870,2026-07-02,0,paid
PAY-0000317,LSE-000026,PROP-00010,RES-00018,2026-08-01,2870,0,,,missed
PAY-0000318,LSE-000026,PROP-00010,RES-00018,2026-09-01,2870,2870,2026-09-09,8,late
PAY-0000319,LSE-000028,PROP-00011,RES-00019,2024-04-01,2725,2725,2024-04-03,0,paid
PAY-0000320,LSE-000028,PROP-00011,RES-00019,2024-05-01,2725,2725,2024-05-03,0,paid
PAY-0000321,LSE-000028,PROP-00011,RES-00019,2024-06-01,2725,2725,2024-06-01,0,paid
PAY-0000322,LSE-000028,PROP-00011,RES-00019,2024-07-01,2725,2725,2024-07-03,0,paid
PAY-0000323,LSE-000028,PROP-00011,RES-00019,2024-08-01,2725,2725,2024-08-01,0,paid
PAY-0000324,LSE-000028,PROP-00011,RES-00019,2024-09-01,2725,2725,2024-09-02,0,paid
PAY-0000325,LSE-000028,PROP-00011,RES-00019,2024-10-01,2725,2725,2024-10-01,0,paid
PAY-0000326,LSE-000028,PROP-00011,RES-00019,2024-11-01,2725,2725,2024-11-02,0,paid
PAY-0000327,LSE-000028,PROP-00011,RES-00019,2024-12-01,2725,2725,2024-12-07,6,late
PAY-0000328,LSE-000028,PROP-00011,RES-00019,2025-01-01,2725,2725,2025-01-01,0,paid
PAY-0000329,LSE-000028,PROP-00011,RES-00019,2025-02-01,2725,2725,2025-02-01,0,paid
PAY-0000330,LSE-000028,PROP-00011,RES-00019,2025-03-01,2725,2725,2025-03-02,0,paid
PAY-0000331,LSE-000028,PROP-00011,RES-00019,2025-04-01,2725,2725,2025-04-01,0,paid
PAY-0000332,LSE-000028,PROP-00011,RES-00019,2025-05-01,2725,2725,2025-05-03,0,paid
PAY-0000333,LSE-000028,PROP-00011,RES-00019,2025-06-01,2725,2725,2025-06-02,0,paid
PAY-0000334,LSE-000028,PROP-00011,RES-00019,2025-07-01,2725,2725,2025-07-03,0,paid
PAY-0000335,LSE-000028,PROP-00011,RES-00019,2025-08-01,2725,2725,2025-08-02,0,paid
PAY-0000336,LSE-000028,PROP-00011,RES-00019,2025-09-01,2725,2725,2025-09-01,0,paid
PAY-0000337,LSE-000028,PROP-00011,RES-00019,2025-10-01,2725,2725,2025-10-03,0,paid
PAY-0000338,LSE-000028,PROP-00011,RES-00019,2025-11-01,2725,2725,2025-11-01,0,paid
PAY-0000339,LSE-000028,PROP-00011,RES-00019,2025-12-01,2725,2725,2025-12-02,0,paid
PAY-0000340,LSE-000028,PROP-00011,RES-00019,2026-01-01,2725,2725,2026-01-02,0,paid
PAY-0000341,LSE-000028,PROP-00011,RES-00019,2026-02-01,2725,2725,2026-02-01,0,paid
PAY-0000342,LSE-000028,PROP-00011,RES-00019,2026-03-01,2725,2725,2026-03-03,0,paid
PAY-0000343,LSE-000029,PROP-00011,RES-00019,2026-06-01,2875,2875,2026-06-02,0,paid
PAY-0000344,LSE-000029,PROP-00011,RES-00019,2026-07-01,2875,2875,2026-07-01,0,paid
PAY-0000345,LSE-000029,PROP-00011,RES-00019,2026-08-01,2875,2875,2026-08-02,0,paid
PAY-0000346,LSE-000029,PROP-00011,RES-00019,2026-09-01,2875,2875,2026-09-01,0,paid
PAY-0000347,LSE-000030,PROP-00012,RES-00020,2024-05-01,2690,2690,2024-05-01,0,paid
PAY-0000348,LSE-000030,PROP-00012,RES-00020,2024-06-01,2690,2690,2024-06-03,0,paid
PAY-0000349,LSE-000030,PROP-00012,RES-00020,2024-07-01,2690,2690,2024-07-03,0,paid
PAY-0000350,LSE-000030,PROP-00012,RES-00020,2024-08-01,2690,2690,2024-08-01,0,paid
PAY-0000351,LSE-000030,PROP-00012,RES-00020,2024-09-01,2690,2690,2024-09-02,0,paid
PAY-0000352,LSE-000030,PROP-00012,RES-00020,2024-10-01,2690,2690,2024-10-02,0,paid
PAY-0000353,LSE-000030,PROP-00012,RES-00020,2024-11-01,2690,2690,2024-11-02,0,paid
PAY-0000354,LSE-000030,PROP-00012,RES-00020,2024-12-01,2690,2690,2024-12-20,19,late
PAY-0000355,LSE-000030,PROP-00012,RES-00020,2025-01-01,2690,2690,2025-01-02,0,paid
PAY-0000356,LSE-000030,PROP-00012,RES-00020,2025-02-01,2690,2690,2025-02-02,0,paid
PAY-0000357,LSE-000030,PROP-00012,RES-00020,2025-03-01,2690,2690,2025-03-03,0,paid
PAY-0000358,LSE-000030,PROP-00012,RES-00020,2025-04-01,2690,2690,2025-04-03,0,paid
PAY-0000359,LSE-000030,PROP-00012,RES-00020,2025-05-01,2690,2690,2025-05-03,0,paid
PAY-0000360,LSE-000030,PROP-00012,RES-00020,2025-06-01,2690,2690,2025-06-03,0,paid
PAY-0000361,LSE-000030,PROP-00012,RES-00020,2025-07-01,2690,2690,2025-07-02,0,paid
PAY-0000362,LSE-000030,PROP-00012,RES-00020,2025-08-01,2690,2690,2025-08-03,0,paid
PAY-0000363,LSE-000030,PROP-00012,RES-00020,2025-09-01,2690,2690,2025-09-03,0,paid
PAY-0000364,LSE-000030,PROP-00012,RES-00020,2025-10-01,2690,2690,2025-10-03,0,paid
PAY-0000365,LSE-000031,PROP-00012,RES-00021,2026-01-01,2490,2490,2026-01-01,0,paid
PAY-0000366,LSE-000031,PROP-00012,RES-00021,2026-02-01,2490,2490,2026-02-02,0,paid
PAY-0000367,LSE-000031,PROP-00012,RES-00021,2026-03-01,2490,2490,2026-03-01,0,paid
PAY-0000368,LSE-000031,PROP-00012,RES-00021,2026-04-01,2490,2490,2026-04-03,0,paid
PAY-0000369,LSE-000031,PROP-00012,RES-00021,2026-05-01,2490,2490,2026-05-01,0,paid
PAY-0000370,LSE-000031,PROP-00012,RES-00021,2026-06-01,2490,2490,2026-06-03,0,paid
PAY-0000371,LSE-000031,PROP-00012,RES-00021,2026-07-01,2490,2490,2026-07-03,0,paid
PAY-0000372,LSE-000031,PROP-00012,RES-00021,2026-08-01,2490,2490,2026-08-02,0,paid
PAY-0000373,LSE-000031,PROP-00012,RES-00021,2026-09-01,2490,2490,2026-09-02,0,paid
PAY-0000374,LSE-000033,PROP-00013,RES-00022,2023-10-01,2775,2775,2023-10-02,0,paid
PAY-0000375,LSE-000033,PROP-00013,RES-00022,2023-11-01,2775,2775,2023-11-02,0,paid
PAY-0000376,LSE-000033,PROP-00013,RES-00022,2023-12-01,2775,937,2024-01-06,36,partial
PAY-0000377,LSE-000033,PROP-00013,RES-00022,2024-01-01,2775,1321,2024-01-27,26,partial
PAY-0000378,LSE-000033,PROP-00013,RES-00022,2024-02-01,2775,2775,2024-02-01,0,paid
PAY-0000379,LSE-000033,PROP-00013,RES-00022,2024-03-01,2775,2775,2024-03-20,19,late
PAY-0000380,LSE-000033,PROP-00013,RES-00022,2024-04-01,2775,2775,2024-04-03,0,paid
PAY-0000381,LSE-000033,PROP-00013,RES-00022,2024-05-01,2775,2775,2024-05-03,0,paid
PAY-0000382,LSE-000033,PROP-00013,RES-00022,2024-06-01,2775,2775,2024-06-28,27,late
PAY-0000383,LSE-000033,PROP-00013,RES-00022,2024-07-01,2775,2775,2024-07-05,4,late
PAY-0000384,LSE-000033,PROP-00013,RES-00022,2024-08-01,2775,0,,,missed
PAY-0000385,LSE-000033,PROP-00013,RES-00022,2024-09-01,2775,0,,,missed
PAY-0000386,LSE-000033,PROP-00013,RES-00022,2024-10-01,2775,2775,2024-10-05,4,late
PAY-0000387,LSE-000033,PROP-00013,RES-00022,2024-11-01,2775,1926,2024-11-11,10,partial
PAY-0000388,LSE-000034,PROP-00013,RES-00023,2025-02-01,2600,0,,,missed
PAY-0000389,LSE-000034,PROP-00013,RES-00023,2025-03-01,2600,2600,2025-03-03,0,paid
PAY-0000390,LSE-000034,PROP-00013,RES-00023,2025-04-01,2600,2600,2025-04-01,0,paid
PAY-0000391,LSE-000034,PROP-00013,RES-00023,2025-05-01,2600,2600,2025-05-03,0,paid
PAY-0000392,LSE-000034,PROP-00013,RES-00023,2025-06-01,2600,2600,2025-06-03,0,paid
PAY-0000393,LSE-000034,PROP-00013,RES-00023,2025-07-01,2600,2600,2025-07-01,0,paid
PAY-0000394,LSE-000034,PROP-00013,RES-00023,2025-08-01,2600,2600,2025-08-01,0,paid
PAY-0000395,LSE-000034,PROP-00013,RES-00023,2025-09-01,2600,2600,2025-09-03,0,paid
PAY-0000396,LSE-000034,PROP-00013,RES-00023,2025-10-01,2600,2600,2025-10-03,0,paid
PAY-0000397,LSE-000034,PROP-00013,RES-00023,2025-11-01,2600,2600,2025-11-02,0,paid
PAY-0000398,LSE-000034,PROP-00013,RES-00023,2025-12-01,2600,2600,2025-12-03,0,paid
PAY-0000399,LSE-000034,PROP-00013,RES-00023,2026-01-01,2600,2600,2026-01-09,8,late
PAY-0000400,LSE-000035,PROP-00013,RES-00024,2026-03-01,2610,2610,2026-03-07,6,late
PAY-0000401,LSE-000035,PROP-00013,RES-00024,2026-04-01,2610,2610,2026-04-02,0,paid
PAY-0000402,LSE-000035,PROP-00013,RES-00024,2026-05-01,2610,2610,2026-05-01,0,paid
PAY-0000403,LSE-000035,PROP-00013,RES-00024,2026-06-01,2610,2610,2026-06-03,0,paid
PAY-0000404,LSE-000035,PROP-00013,RES-00024,2026-07-01,2610,2610,2026-07-01,0,paid
PAY-0000405,LSE-000035,PROP-00013,RES-00024,2026-08-01,2610,2610,2026-08-01,0,paid
PAY-0000406,LSE-000035,PROP-00013,RES-00024,2026-09-01,2610,2610,2026-09-01,0,paid
PAY-0000407,LSE-000036,PROP-00014,RES-00025,2023-10-01,2405,0,2023-10-01,0,waived
PAY-0000408,LSE-000036,PROP-00014,RES-00025,2023-11-01,2405,2405,2023-11-01,0,paid
PAY-0000409,LSE-000036,PROP-00014,RES-00025,2023-12-01,2405,2405,2023-12-02,0,paid
PAY-0000410,LSE-000036,PROP-00014,RES-00025,2024-01-01,2405,2405,2024-01-02,0,paid
PAY-0000411,LSE-000036,PROP-00014,RES-00025,2024-02-01,2405,2405,2024-02-01,0,paid
PAY-0000412,LSE-000036,PROP-00014,RES-00025,2024-03-01,2405,2405,2024-03-03,0,paid
PAY-0000413,LSE-000036,PROP-00014,RES-00025,2024-04-01,2405,2405,2024-04-03,0,paid
PAY-0000414,LSE-000036,PROP-00014,RES-00025,2024-05-01,2405,2405,2024-05-01,0,paid
PAY-0000415,LSE-000036,PROP-00014,RES-00025,2024-06-01,2405,2405,2024-06-03,0,paid
PAY-0000416,LSE-000037,PROP-00014,RES-00026,2024-08-01,2550,2550,2024-08-03,0,paid
PAY-0000417,LSE-000037,PROP-00014,RES-00026,2024-09-01,2550,1742,2024-10-10,39,partial
PAY-0000418,LSE-000037,PROP-00014,RES-00026,2024-10-01,2550,2550,2024-10-01,0,paid
PAY-0000419,LSE-000037,PROP-00014,RES-00026,2024-11-01,2550,2550,2024-11-01,0,paid
PAY-0000420,LSE-000037,PROP-00014,RES-00026,2024-12-01,2550,2550,2024-12-03,0,paid
PAY-0000421,LSE-000037,PROP-00014,RES-00026,2025-01-01,2550,2550,2025-01-01,0,paid
PAY-0000422,LSE-000037,PROP-00014,RES-00026,2025-02-01,2550,2550,2025-02-01,0,paid
PAY-0000423,LSE-000037,PROP-00014,RES-00026,2025-03-01,2550,2550,2025-03-01,0,paid
PAY-0000424,LSE-000037,PROP-00014,RES-00026,2025-04-01,2550,2550,2025-04-01,0,paid
PAY-0000425,LSE-000037,PROP-00014,RES-00026,2025-05-01,2550,2550,2025-05-01,0,paid
PAY-0000426,LSE-000037,PROP-00014,RES-00026,2025-06-01,2550,2550,2025-06-01,0,paid
PAY-0000427,LSE-000037,PROP-00014,RES-00026,2025-07-01,2550,2550,2025-07-02,0,paid
PAY-0000428,LSE-000038,PROP-00014,RES-00026,2025-09-01,2575,2575,2025-09-01,0,paid
PAY-0000429,LSE-000038,PROP-00014,RES-00026,2025-10-01,2575,2575,2025-10-03,0,paid
PAY-0000430,LSE-000038,PROP-00014,RES-00026,2025-11-01,2575,2575,2025-11-03,0,paid
PAY-0000431,LSE-000038,PROP-00014,RES-00026,2025-12-01,2575,1482,2026-01-10,40,partial
PAY-0000432,LSE-000038,PROP-00014,RES-00026,2026-01-01,2575,2575,2026-01-01,0,paid
PAY-0000433,LSE-000038,PROP-00014,RES-00026,2026-02-01,2575,2575,2026-02-01,0,paid
PAY-0000434,LSE-000038,PROP-00014,RES-00026,2026-03-01,2575,2575,2026-03-01,0,paid
PAY-0000435,LSE-000038,PROP-00014,RES-00026,2026-04-01,2575,2575,2026-04-02,0,paid
PAY-0000436,LSE-000038,PROP-00014,RES-00026,2026-05-01,2575,2575,2026-05-03,0,paid
PAY-0000437,LSE-000038,PROP-00014,RES-00026,2026-06-01,2575,2575,2026-06-02,0,paid
PAY-0000438,LSE-000038,PROP-00014,RES-00026,2026-07-01,2575,2575,2026-07-02,0,paid
PAY-0000439,LSE-000038,PROP-00014,RES-00026,2026-08-01,2575,1656,2026-08-11,10,partial
PAY-0000440,LSE-000038,PROP-00014,RES-00026,2026-09-01,2575,2575,2026-09-03,0,paid
PAY-0000441,LSE-000040,PROP-00015,RES-00027,2023-10-01,2575,0,2023-10-01,0,waived
PAY-0000442,LSE-000040,PROP-00015,RES-00027,2023-11-01,2575,2575,2023-11-03,0,paid
PAY-0000443,LSE-000040,PROP-00015,RES-00027,2023-12-01,2575,2575,2023-12-03,0,paid
PAY-0000444,LSE-000040,PROP-00015,RES-00027,2024-01-01,2575,2575,2024-01-03,0,paid
PAY-0000445,LSE-000040,PROP-00015,RES-00027,2024-02-01,2575,2575,2024-02-03,0,paid
PAY-0000446,LSE-000040,PROP-00015,RES-00027,2024-03-01,2575,2575,2024-03-03,0,paid
PAY-0000447,LSE-000040,PROP-00015,RES-00027,2024-04-01,2575,2575,2024-04-02,0,paid
PAY-0000448,LSE-000040,PROP-00015,RES-00027,2024-05-01,2575,2575,2024-05-03,0,paid
PAY-0000449,LSE-000040,PROP-00015,RES-00027,2024-06-01,2575,2575,2024-06-01,0,paid
PAY-0000450,LSE-000040,PROP-00015,RES-00027,2024-07-01,2575,2575,2024-07-02,0,paid
PAY-0000451,LSE-000040,PROP-00015,RES-00027,2024-08-01,2575,2575,2024-08-03,0,paid
PAY-0000452,LSE-000040,PROP-00015,RES-00027,2024-09-01,2575,2575,2024-09-02,0,paid
PAY-0000453,LSE-000040,PROP-00015,RES-00027,2024-10-01,2575,2575,2024-10-01,0,paid
PAY-0000454,LSE-000040,PROP-00015,RES-00027,2024-11-01,2575,2575,2024-11-02,0,paid
PAY-0000455,LSE-000040,PROP-00015,RES-00027,2024-12-01,2575,2575,2024-12-02,0,paid
PAY-0000456,LSE-000040,PROP-00015,RES-00027,2025-01-01,2575,2575,2025-01-03,0,paid
PAY-0000457,LSE-000040,PROP-00015,RES-00027,2025-02-01,2575,2575,2025-02-01,0,paid
PAY-0000458,LSE-000040,PROP-00015,RES-00027,2025-03-01,2575,2575,2025-03-03,0,paid
PAY-0000459,LSE-000040,PROP-00015,RES-00027,2025-04-01,2575,2575,2025-04-01,0,paid
PAY-0000460,LSE-000040,PROP-00015,RES-00027,2025-05-01,2575,2575,2025-05-03,0,paid
PAY-0000461,LSE-000041,PROP-00015,RES-00027,2025-09-01,2695,2695,2025-09-02,0,paid
PAY-0000462,LSE-000041,PROP-00015,RES-00027,2025-10-01,2695,2695,2025-10-01,0,paid
PAY-0000463,LSE-000041,PROP-00015,RES-00027,2025-11-01,2695,2695,2025-11-02,0,paid
PAY-0000464,LSE-000041,PROP-00015,RES-00027,2025-12-01,2695,2695,2025-12-03,0,paid
PAY-0000465,LSE-000041,PROP-00015,RES-00027,2026-01-01,2695,2695,2026-01-01,0,paid
PAY-0000466,LSE-000041,PROP-00015,RES-00027,2026-02-01,2695,2695,2026-02-02,0,paid
PAY-0000467,LSE-000041,PROP-00015,RES-00027,2026-03-01,2695,2695,2026-03-02,0,paid
PAY-0000468,LSE-000041,PROP-00015,RES-00027,2026-04-01,2695,2695,2026-04-01,0,paid
PAY-0000469,LSE-000041,PROP-00015,RES-00027,2026-05-01,2695,2695,2026-05-01,0,paid
PAY-0000470,LSE-000041,PROP-00015,RES-00027,2026-06-01,2695,2695,2026-06-01,0,paid
PAY-0000471,LSE-000041,PROP-00015,RES-00027,2026-07-01,2695,2695,2026-07-01,0,paid
PAY-0000472,LSE-000041,PROP-00015,RES-00027,2026-08-01,2695,2695,2026-08-01,0,paid
PAY-0000473,LSE-000042,PROP-00015,RES-00027,2026-09-01,2790,2790,2026-09-02,0,paid
PAY-0000474,LSE-000043,PROP-00016,RES-00028,2023-10-01,2665,2665,2023-10-03,0,paid
PAY-0000475,LSE-000043,PROP-00016,RES-00028,2023-11-01,2665,0,,,missed
PAY-0000476,LSE-000043,PROP-00016,RES-00028,2023-12-01,2665,2665,2023-12-03,0,paid
PAY-0000477,LSE-000043,PROP-00016,RES-00028,2024-01-01,2665,2665,2024-01-03,0,paid
PAY-0000478,LSE-000043,PROP-00016,RES-00028,2024-02-01,2665,2665,2024-02-27,26,late
PAY-0000479,LSE-000043,PROP-00016,RES-00028,2024-03-01,2665,2665,2024-03-02,0,paid
PAY-0000480,LSE-000043,PROP-00016,RES-00028,2024-04-01,2665,2665,2024-04-01,0,paid
PAY-0000481,LSE-000043,PROP-00016,RES-00028,2024-05-01,2665,2665,2024-05-01,0,paid
PAY-0000482,LSE-000043,PROP-00016,RES-00028,2024-06-01,2665,2665,2024-06-02,0,paid
PAY-0000483,LSE-000043,PROP-00016,RES-00028,2024-07-01,2665,0,,,missed
PAY-0000484,LSE-000044,PROP-00016,RES-00029,2024-09-01,2585,2585,2024-09-02,0,paid
PAY-0000485,LSE-000044,PROP-00016,RES-00029,2024-10-01,2585,1062,2024-10-27,26,partial
PAY-0000486,LSE-000044,PROP-00016,RES-00029,2024-11-01,2585,2585,2024-11-03,0,paid
PAY-0000487,LSE-000044,PROP-00016,RES-00029,2024-12-01,2585,2585,2024-12-01,0,paid
PAY-0000488,LSE-000044,PROP-00016,RES-00029,2025-01-01,2585,2585,2025-01-01,0,paid
PAY-0000489,LSE-000044,PROP-00016,RES-00029,2025-02-01,2585,2585,2025-02-01,0,paid
PAY-0000490,LSE-000044,PROP-00016,RES-00029,2025-03-01,2585,2585,2025-03-12,11,late
PAY-0000491,LSE-000044,PROP-00016,RES-00029,2025-04-01,2585,2585,2025-04-03,0,paid
PAY-0000492,LSE-000044,PROP-00016,RES-00029,2025-05-01,2585,2585,2025-05-30,29,late
PAY-0000493,LSE-000044,PROP-00016,RES-00029,2025-06-01,2585,2585,2025-06-02,0,paid
PAY-0000494,LSE-000044,PROP-00016,RES-00029,2025-07-01,2585,2585,2025-07-03,0,paid
PAY-0000495,LSE-000044,PROP-00016,RES-00029,2025-08-01,2585,2585,2025-08-01,0,paid
PAY-0000496,LSE-000045,PROP-00016,RES-00030,2025-10-01,2580,2580,2025-10-03,0,paid
PAY-0000497,LSE-000045,PROP-00016,RES-00030,2025-11-01,2580,2580,2025-11-03,0,paid
PAY-0000498,LSE-000045,PROP-00016,RES-00030,2025-12-01,2580,2580,2025-12-02,0,paid
PAY-0000499,LSE-000045,PROP-00016,RES-00030,2026-01-01,2580,1909,2026-01-30,29,partial
PAY-0000500,LSE-000045,PROP-00016,RES-00030,2026-02-01,2580,2580,2026-02-01,0,paid
PAY-0000501,LSE-000045,PROP-00016,RES-00030,2026-03-01,2580,2580,2026-03-02,0,paid
PAY-0000502,LSE-000045,PROP-00016,RES-00030,2026-04-01,2580,2580,2026-04-02,0,paid
PAY-0000503,LSE-000045,PROP-00016,RES-00030,2026-05-01,2580,2580,2026-05-01,0,paid
PAY-0000504,LSE-000045,PROP-00016,RES-00030,2026-06-01,2580,2580,2026-06-03,0,paid
PAY-0000505,LSE-000045,PROP-00016,RES-00030,2026-07-01,2580,2580,2026-07-18,17,late
PAY-0000506,LSE-000045,PROP-00016,RES-00030,2026-08-01,2580,2580,2026-08-02,0,paid
PAY-0000507,LSE-000045,PROP-00016,RES-00030,2026-09-01,2580,2580,2026-09-03,0,paid
PAY-0000508,LSE-000046,PROP-00017,RES-00031,2023-11-01,2745,2745,2023-11-01,0,paid
PAY-0000509,LSE-000046,PROP-00017,RES-00031,2023-12-01,2745,2745,2023-12-13,12,late
PAY-0000510,LSE-000046,PROP-00017,RES-00031,2024-01-01,2745,2745,2024-01-13,12,late
PAY-0000511,LSE-000046,PROP-00017,RES-00031,2024-02-01,2745,2745,2024-02-03,0,paid
PAY-0000512,LSE-000046,PROP-00017,RES-00031,2024-03-01,2745,2745,2024-03-27,26,late
PAY-0000513,LSE-000046,PROP-00017,RES-00031,2024-04-01,2745,2745,2024-04-03,0,paid
PAY-0000514,LSE-000046,PROP-00017,RES-00031,2024-05-01,2745,2745,2024-05-02,0,paid
PAY-0000515,LSE-000046,PROP-00017,RES-00031,2024-06-01,2745,2745,2024-06-02,0,paid
PAY-0000516,LSE-000046,PROP-00017,RES-00031,2024-07-01,2745,2745,2024-07-01,0,paid
PAY-0000517,LSE-000046,PROP-00017,RES-00031,2024-08-01,2745,2745,2024-08-02,0,paid
PAY-0000518,LSE-000046,PROP-00017,RES-00031,2024-09-01,2745,2745,2024-09-01,0,paid
PAY-0000519,LSE-000046,PROP-00017,RES-00031,2024-10-01,2745,2745,2024-10-02,0,paid
PAY-0000520,LSE-000047,PROP-00017,RES-00032,2024-12-01,2700,2700,2024-12-03,0,paid
PAY-0000521,LSE-000047,PROP-00017,RES-00032,2025-01-01,2700,2700,2025-01-24,23,late
PAY-0000522,LSE-000047,PROP-00017,RES-00032,2025-02-01,2700,2700,2025-02-03,0,paid
PAY-0000523,LSE-000047,PROP-00017,RES-00032,2025-03-01,2700,2700,2025-03-02,0,paid
PAY-0000524,LSE-000047,PROP-00017,RES-00032,2025-04-01,2700,2086,2025-05-12,41,partial
PAY-0000525,LSE-000047,PROP-00017,RES-00032,2025-05-01,2700,2700,2025-05-01,0,paid
PAY-0000526,LSE-000047,PROP-00017,RES-00032,2025-06-01,2700,2700,2025-06-03,0,paid
PAY-0000527,LSE-000047,PROP-00017,RES-00032,2025-07-01,2700,2700,2025-07-02,0,paid
PAY-0000528,LSE-000047,PROP-00017,RES-00032,2025-08-01,2700,2700,2025-08-01,0,paid
