propertyId,communitySlug,streetAddress,city,state,zip,countyId,beds,baths,sqft,yearBuilt,acquisitionDate,acquisitionPrice,marketRent,status,currentLeaseId
PROP-00173,reynolds-bend,2333 Silver Oak Xing,Bethlehem,GA,30620,CTY-004,5,3.0,3002,2022,2022-05-13,532000,3080,occupied,LSE-000499
PROP-00174,reynolds-bend,3657 Quail Run Way,Bethlehem,GA,30620,CTY-004,5,3.0,2887,2023,2023-07-27,569000,3020,occupied,LSE-000502
PROP-00175,reynolds-bend,6139 Juniper Ct,Bethlehem,GA,30620,CTY-004,4,2.5,2090,2021,2021-01-25,361400,2540,occupied,LSE-000505
PROP-00176,reynolds-bend,1670 Summit Ln,Bethlehem,GA,30620,CTY-004,4,2.5,2538,2017,2017-02-18,435400,2595,occupied,LSE-000508
PROP-00177,reynolds-bend,7439 Magnolia Cir,Bethlehem,GA,30620,CTY-004,4,2.5,2242,2018,2018-05-18,456800,2695,occupied,LSE-000511
PROP-00178,reynolds-bend,4542 Larkspur Ln,Bethlehem,GA,30620,CTY-004,4,2.5,2265,2021,2021-10-12,384200,2635,occupied,LSE-000514
PROP-00179,reynolds-bend,2508 Cypress Way,Bethlehem,GA,30620,CTY-004,5,3.0,2687,2017,2017-04-17,441800,2985,occupied,LSE-000519
PROP-00180,reynolds-bend,7134 Copper Creek Ln,Bethlehem,GA,30620,CTY-004,5,3.5,2653,2017,2017-01-19,543800,2875,occupied,LSE-000522
PROP-00181,reynolds-bend,9507 Dovetail Path,Bethlehem,GA,30620,CTY-004,5,3.0,2785,2019,2019-02-07,457600,2950,occupied,LSE-000524
PROP-00182,reynolds-bend,3038 Copper Creek Way,Bethlehem,GA,30620,CTY-004,4,3.0,2547,2022,2022-03-20,423100,2580,occupied,LSE-000527
PROP-00183,reynolds-bend,682 Ironwood Xing,Bethlehem,GA,30620,CTY-004,5,3.0,2836,2019,2019-04-07,577400,3040,occupied,LSE-000530
PROP-00184,reynolds-bend,8038 Redbud Ct,Bethlehem,GA,30620,CTY-004,4,2.5,2266,2019,2019-06-05,496100,2645,occupied,LSE-000533
PROP-00185,reynolds-bend,3141 Juniper Path,Bethlehem,GA,30620,CTY-004,5,3.0,2650,2020,2020-05-14,570400,3025,occupied,LSE-000537
PROP-00186,reynolds-bend,4488 Copper Creek Ct,Bethlehem,GA,30620,CTY-004,5,3.0,3065,2022,2022-03-08,561000,2960,occupied,LSE-000540
PROP-00187,reynolds-bend,9123 Summit Ct,Bethlehem,GA,30620,CTY-004,4,2.5,2462,2020,2020-04-05,503700,2745,occupied,LSE-000543
PROP-00188,reynolds-bend,607 Redbud Cir,Bethlehem,GA,30620,CTY-004,5,3.5,3064,2023,2023-03-17,459300,2910,occupied,LSE-000545
PROP-00189,reynolds-bend,6317 Cypress Trl,Bethlehem,GA,30620,CTY-004,5,3.5,2895,2022,2022-10-09,550900,3010,occupied,LSE-000548
PROP-00190,reynolds-bend,7494 Hawthorn Trl,Bethlehem,GA,30620,CTY-004,5,3.0,2856,2024,2024-07-14,514600,2970,occupied,LSE-000550
PROP-00191,reynolds-bend,6380 Willow Bend Cir,Bethlehem,GA,30620,CTY-004,5,3.0,2937,2023,2023-04-09,426300,2945,occupied,LSE-000553
PROP-00192,reynolds-bend,1334 Redbud Cir,Bethlehem,GA,30620,CTY-004,5,3.0,2996,2024,2024-01-16,478900,2885,occupied,LSE-000555
PROP-00193,reynolds-bend,7824 Silver Oak Way,Bethlehem,GA,30620,CTY-004,4,2.5,2348,2019,2019-03-25,451300,2565,occupied,LSE-000559
PROP-00194,reynolds-bend,6241 Windrose Xing,Bethlehem,GA,30620,CTY-004,5,3.0,2918,2022,2022-02-19,568400,3095,occupied,LSE-000563
PROP-00195,reynolds-bend,7777 Tanglewood Trl,Bethlehem,GA,30620,CTY-004,5,3.0,2830,2019,2019-04-05,422500,2910,occupied,LSE-000566
PROP-00196,reynolds-bend,1689 Blue Heron Dr,Bethlehem,GA,30620,CTY-004,4,2.5,2295,2023,2023-12-20,394000,2720,occupied,LSE-000568
PROP-00197,reynolds-bend,9636 Juniper Cir,Bethlehem,GA,30620,CTY-004,5,3.0,3143,2019,2019-01-02,536500,3055,occupied,LSE-000571
PROP-00198,reynolds-bend,2700 Blue Heron Trl,Bethlehem,GA,30620,CTY-004,5,3.0,3018,2023,2023-03-13,467600,2915,occupied,LSE-000573
PROP-00199,reynolds-bend,1827 Quail Run Trl,Bethlehem,GA,30620,CTY-004,5,3.5,2791,2017,2017-04-13,504800,2940,occupied,LSE-000576
PROP-00200,reynolds-bend,1738 Cypress Path,Bethlehem,GA,30620,CTY-004,5,3.5,2966,2019,2019-02-28,544400,3005,occupied,LSE-000580
PROP-00201,reynolds-bend,7074 Juniper Ct,Bethlehem,GA,30620,CTY-004,4,3.0,2181,2023,2023-02-14,429600,2570,occupied,LSE-000582
PROP-00202,reynolds-bend,4080 Redbud Xing,Bethlehem,GA,30620,CTY-004,5,3.0,3185,2016,2016-10-19,498200,2915,occupied,LSE-000585
PROP-00203,the-park-at-westfield-village,4570 Willow Bend Xing,Covington,GA,30016,CTY-003,3,2.5,2016,2020,2020-09-15,412700,2365,occupied,LSE-000587
PROP-00204,the-park-at-westfield-village,9215 Redbud Path,Covington,GA,30016,CTY-003,5,3.0,3154,2023,2023-12-06,407100,2805,occupied,LSE-000589
PROP-00205,the-park-at-westfield-village,8566 Willow Bend Trl,Covington,GA,30016,CTY-003,4,2.5,2616,2021,2021-12-02,359500,2455,occupied,LSE-000591
PROP-00206,the-park-at-westfield-village,6986 Willow Bend Ln,Covington,GA,30016,CTY-003,4,3.0,2601,2020,2020-12-13,463400,2520,occupied,LSE-000594
PROP-00207,the-park-at-westfield-village,5407 Windrose Ln,Covington,GA,30016,CTY-003,4,2.5,2620,2022,2022-11-11,397600,2435,occupied,LSE-000597
PROP-00208,the-park-at-westfield-village,9725 Dovetail Cir,Covington,GA,30016,CTY-003,5,3.0,2998,2019,2019-07-22,496300,2755,occupied,LSE-000600
PROP-00209,the-park-at-westfield-village,9118 Marigold Way,Covington,GA,30016,CTY-003,5,3.5,2672,2019,2019-12-24,487100,2850,turn,
PROP-00210,the-park-at-westfield-village,7604 Windrose Cir,Covington,GA,30016,CTY-003,5,3.0,2434,2017,2017-01-23,471400,2620,vacant,
PROP-00211,the-park-at-westfield-village,6857 Blue Heron Trl,Covington,GA,30016,CTY-003,3,2.0,1849,2022,2022-09-28,356400,2170,occupied,LSE-000609
PROP-00212,the-park-at-westfield-village,5231 Silver Oak Xing,Covington,GA,30016,CTY-003,5,3.0,2839,2016,2016-04-09,429900,2860,occupied,LSE-000613
PROP-00213,the-park-at-westfield-village,6604 Summit Trl,Covington,GA,30016,CTY-003,5,3.5,3303,2024,2024-06-09,533300,2885,occupied,LSE-000615
PROP-00214,the-park-at-westfield-village,9122 Juniper Trl,Covington,GA,30016,CTY-003,4,3.0,2321,2023,2023-08-10,372800,2495,occupied,LSE-000617
PROP-00215,the-park-at-westfield-village,1028 Silver Oak Ln,Covington,GA,30016,CTY-003,5,3.0,2963,2020,2020-03-09,518000,2875,occupied,LSE-000620
PROP-00216,the-park-at-westfield-village,5667 Cypress Ln,Covington,GA,30016,CTY-003,4,3.0,2449,2022,2022-08-06,444900,2435,occupied,LSE-000623
PROP-00217,the-park-at-westfield-village,4926 Blue Heron Ln,Covington,GA,30016,CTY-003,5,3.5,2980,2020,2020-12-21,465100,2830,occupied,LSE-000626
PROP-00218,the-park-at-westfield-village,6593 Larkspur Way,Covington,GA,30016,CTY-003,3,2.5,1856,2018,2018-07-10,328200,2250,occupied,LSE-000630
PROP-00219,the-park-at-westfield-village,9381 Marigold Cir,Covington,GA,30016,CTY-003,5,3.0,2767,2021,2021-12-05,483700,2675,occupied,LSE-000632
PROP-00220,the-park-at-westfield-village,2852 Redbud Path,Covington,GA,30016,CTY-003,3,2.5,2030,2017,2017-09-07,344200,2200,occupied,LSE-000635
PROP-00221,the-park-at-westfield-village,7051 Tanglewood Way,Covington,GA,30016,CTY-003,5,3.5,3202,2023,2023-08-27,487200,2875,occupied,LSE-000637
PROP-00222,the-park-at-westfield-village,5599 Wren Hollow Way,Covington,GA,30016,CTY-003,5,3.0,2854,2016,2016-12-20,403100,2720,occupied,LSE-000640
PROP-00223,the-park-at-westfield-village,7027 Wren Hollow Path,Covington,GA,30016,CTY-003,3,2.0,1891,2023,2023-06-06,313000,2145,occupied,LSE-000643
PROP-00224,the-park-at-westfield-village,1755 Marigold Dr,Covington,GA,30016,CTY-003,3,2.0,1703,2016,2016-06-21,385600,2185,occupied,LSE-000646
PROP-00225,the-park-at-westfield-village,4556 Dovetail Path,Covington,GA,30016,CTY-003,5,3.0,3041,2020,2020-05-19,431500,2675,occupied,LSE-000648
PROP-00226,the-park-at-westfield-village,3486 Larkspur Way,Covington,GA,30016,CTY-003,4,2.5,2206,2023,2023-05-10,361100,2490,occupied,LSE-000650
PROP-00227,the-park-at-westfield-village,3331 Dovetail Path,Covington,GA,30016,CTY-003,5,3.0,3117,2017,2017-02-12,404700,2660,occupied,LSE-000652
PROP-00228,the-park-at-westfield-village,7041 Quail Run Trl,Covington,GA,30016,CTY-003,3,2.0,1880,2023,2023-11-28,322700,2205,occupied,LSE-000655
PROP-00229,the-park-at-westfield-village,6462 Quail Run Trl,Covington,GA,30016,CTY-003,5,3.0,2755,2020,2020-02-05,443900,2775,occupied,LSE-000658
PROP-00230,the-park-at-westfield-village,9196 Copper Creek Xing,Covington,GA,30016,CTY-003,3,2.0,1870,2016,2016-05-18,410500,2220,occupied,LSE-000661
PROP-00231,the-park-at-westfield-village,2954 Ironwood Xing,Covington,GA,30016,CTY-003,5,3.0,3032,2022,2022-09-25,390600,2680,occupied,LSE-000664
PROP-00232,the-park-at-westfield-village,1142 Sable Dr,Covington,GA,30016,CTY-003,4,3.0,2296,2024,2024-02-05,463100,2480,occupied,LSE-000666
PROP-00233,the-park-at-westfield-village,7982 Dovetail Ct,Covington,GA,30016,CTY-003,3,2.0,1712,2021,2021-12-26,405800,2230,occupied,LSE-000669
PROP-00234,the-park-at-westfield-village,8578 Cypress Ln,Covington,GA,30016,CTY-003,3,2.0,1855,2017,2017-11-17,319200,2190,occupied,LSE-000672
PROP-00235,the-park-at-westfield-village,4759 Wren Hollow Ct,Covington,GA,30016,CTY-003,4,2.5,1921,2021,2021-11-07,381700,2400,occupied,LSE-000674
PROP-00236,the-park-at-westfield-village,4637 Windrose Xing,Covington,GA,30016,CTY-003,4,2.5,2452,2023,2023-10-10,422500,2485,occupied,LSE-000677
PROP-00237,the-park-at-westfield-village,478 Quail Run Path,Covington,GA,30016,CTY-003,3,2.0,1540,2024,2024-08-22,374000,2200,occupied,LSE-000679
PROP-00238,the-park-at-westfield-village,510 Summit Xing,Covington,GA,30016,CTY-003,3,2.5,1855,2018,2018-08-14,337400,2245,occupied,LSE-000683
PROP-00239,the-park-at-westfield-village,2588 Ironwood Dr,Covington,GA,30016,CTY-003,5,3.0,2788,2017,2017-03-06,393300,2780,occupied,LSE-000687
PROP-00240,the-park-at-westfield-village,2518 Copper Creek Ct,Covington,GA,30016,CTY-003,4,2.5,2336,2017,2017-02-23,388500,2510,occupied,LSE-000689
PROP-00241,the-park-at-westfield-village,6563 Juniper Dr,Covington,GA,30016,CTY-003,4,2.5,2622,2021,2021-04-03,408600,2630,occupied,LSE-000692
PROP-00242,the-park-at-westfield-village,5151 Juniper Cir,Covington,GA,30016,CTY-003,5,3.0,2845,2019,2019-03-06,460900,2670,occupied,LSE-000695
PROP-00243,the-park-at-westfield-village,276 Magnolia Path,Covington,GA,30016,CTY-003,5,3.0,2989,2022,2022-02-19,539100,2845,vacant,
PROP-00244,the-park-at-westfield-village,5730 Quail Run Dr,Covington,GA,30016,CTY-003,3,2.0,1901,2021,2021-12-27,401100,2330,occupied,LSE-000700
PROP-00245,the-park-at-westfield-village,9321 Magnolia Xing,Covington,GA,30016,CTY-003,4,2.5,2419,2016,2016-08-09,395100,2400,occupied,LSE-000703
PROP-00246,the-park-at-westfield-village,6182 Summit Ct,Covington,GA,30016,CTY-003,3,2.5,1963,2016,2016-09-12,363000,2205,occupied,LSE-000706
PROP-00247,the-park-at-westfield-village,142 Bellflower Path,Covington,GA,30016,CTY-003,5,3.0,2975,2023,2023-06-10,421000,2760,vacant,
PROP-00248,the-park-at-westfield-village,8429 Windrose Xing,Covington,GA,30016,CTY-003,3,2.0,1789,2017,2017-10-03,404600,2270,occupied,LSE-000712
PROP-00249,the-park-at-westfield-village,2963 Summit Cir,Covington,GA,30016,CTY-003,5,3.5,2921,2019,2019-07-11,542600,2875,occupied,LSE-000714
PROP-00250,the-park-at-westfield-village,1499 Cypress Cir,Covington,GA,30016,CTY-003,3,2.0,1947,2020,2020-10-14,409400,2225,vacant,
PROP-00251,the-park-at-westfield-village,980 Cypress Dr,Covington,GA,30016,CTY-003,4,2.5,2558,2024,2024-02-15,481700,2550,occupied,LSE-000720
PROP-00252,the-park-at-westfield-village,5396 Sable Cir,Covington,GA,30016,CTY-003,4,3.0,2869,2021,2021-05-25,388400,2605,occupied,LSE-000723
PROP-00253,the-park-at-westfield-village,2488 Wren Hollow Cir,Covington,GA,30016,CTY-003,3,2.0,1795,2019,2019-12-09,360300,2255,occupied,LSE-000726
PROP-00254,the-park-at-westfield-village,4733 Blue Heron Dr,Covington,GA,30016,CTY-003,3,2.0,1998,2018,2018-09-19,394500,2295,occupied,LSE-000729
PROP-00255,the-park-at-westfield-village,3277 Larkspur Path,Covington,GA,30016,CTY-003,5,3.0,3296,2018,2018-01-20,417600,2845,occupied,LSE-000731
PROP-00256,the-park-at-westfield-village,5382 Dovetail Cir,Covington,GA,30016,CTY-003,4,2.5,2755,2024,2024-01-27,355400,2485,occupied,LSE-000733
PROP-00257,the-park-at-westfield-village,9393 Redbud Way,Covington,GA,30016,CTY-003,5,3.0,2983,2018,2018-10-19,478900,2745,occupied,LSE-000735
PROP-00258,the-park-at-westfield-village,6751 Magnolia Dr,Covington,GA,30016,CTY-003,3,2.0,1535,2021,2021-08-25,318200,2120,occupied,LSE-000738
PROP-00259,the-park-at-westfield-village,4008 Silver Oak Ct,Covington,GA,30016,CTY-003,5,3.0,2623,2020,2020-12-24,409300,2770,occupied,LSE-000740
PROP-00260,the-park-at-westfield-village,8404 Sable Trl,Covington,GA,30016,CTY-003,3,2.5,1729,2019,2019-03-09,369600,2175,occupied,LSE-000743
PROP-00261,the-park-at-westfield-village,8343 Silver Oak Ct,Covington,GA,30016,CTY-003,5,3.0,2940,2021,2021-02-12,497500,2880,occupied,LSE-000746
PROP-00262,the-park-at-westfield-village,2104 Bellflower Cir,Covington,GA,30016,CTY-003,5,3.0,3137,2022,2022-12-07,492100,2895,vacant,
PROP-00263,the-reserve,3711 Wren Hollow Ln,Dallas,GA,30132,CTY-005,4,2.5,2474,2016,2016-04-16,433900,2685,occupied,LSE-000751
PROP-00264,the-reserve,3637 Marigold Path,Dallas,GA,30132,CTY-005,4,3.0,2360,2024,2024-07-18,460600,2590,occupied,LSE-000753
PROP-00265,the-reserve,5381 Larkspur Trl,Dallas,GA,30132,CTY-005,4,2.5,2173,2021,2021-03-15,428900,2600,vacant,
PROP-00266,the-reserve,3706 Windrose Way,Dallas,GA,30132,CTY-005,4,3.0,2225,2016,2016-03-26,394700,2615,occupied,LSE-000758
PROP-00267,the-reserve,3660 Willow Bend Cir,Dallas,GA,30132,CTY-005,4,2.5,2342,2021,2021-09-10,505900,2730,occupied,LSE-000761
PROP-00268,the-reserve,6530 Tanglewood Trl,Dallas,GA,30132,CTY-005,4,2.5,2402,2021,2021-12-18,494700,2755,occupied,LSE-000764
PROP-00269,the-reserve,7913 Windrose Trl,Dallas,GA,30132,CTY-005,4,2.5,2894,2023,2023-04-25,432500,2890,occupied,LSE-000767
PROP-00270,the-reserve,313 Blue Heron Cir,Dallas,GA,30132,CTY-005,4,3.0,2374,2022,2022-06-13,427600,2785,occupied,LSE-000770
PROP-00271,the-reserve,4946 Blue Heron Xing,Dallas,GA,30132,CTY-005,4,3.0,2124,2018,2018-11-24,455500,2700,occupied,LSE-000773
PROP-00272,the-reserve,6664 Ironwood Way,Dallas,GA,30132,CTY-005,4,3.0,2399,2019,2019-02-09,383900,2735,occupied,LSE-000776
PROP-00273,the-reserve,3323 Tanglewood Xing,Dallas,GA,30132,CTY-005,4,2.5,2275,2024,2024-04-26,459100,2740,occupied,LSE-000778
PROP-00274,the-reserve,2886 Bellflower Trl,Dallas,GA,30132,CTY-005,4,3.0,2323,2020,2020-04-02,458100,2600,occupied,LSE-000781
PROP-00275,the-reserve,8804 Copper Creek Dr,Dallas,GA,30132,CTY-005,4,2.5,2209,2019,2019-04-12,444000,2680,occupied,LSE-000785
PROP-00276,the-reserve,3773 Blue Heron Way,Dallas,GA,30132,CTY-005,4,2.5,2120,2024,2024-08-19,513000,2715,occupied,LSE-000786
PROP-00277,the-reserve,6049 Redbud Way,Dallas,GA,30132,CTY-005,4,2.5,2548,2018,2018-03-15,500700,2830,occupied,LSE-000788
PROP-00278,the-reserve,6140 Quail Run Path,Dallas,GA,30132,CTY-005,4,2.5,2444,2018,2018-04-01,513600,2765,occupied,LSE-000792
PROP-00279,the-reserve,229 Blue Heron Dr,Dallas,GA,30132,CTY-005,4,2.5,2221,2016,2016-01-25,399600,2635,occupied,LSE-000795
PROP-00280,the-reserve,421 Cypress Dr,Dallas,GA,30132,CTY-005,4,2.5,2264,2018,2018-05-06,387400,2760,occupied,LSE-000798
PROP-00281,the-reserve,1145 Windrose Ln,Dallas,GA,30132,CTY-005,4,2.5,1957,2023,2023-01-03,434600,2545,occupied,LSE-000801
PROP-00282,the-reserve,1573 Ironwood Xing,Dallas,GA,30132,CTY-005,4,2.5,2032,2017,2017-02-10,495000,2760,occupied,LSE-000804
PROP-00283,the-reserve,5157 Dovetail Path,Dallas,GA,30132,CTY-005,4,3.0,2203,2017,2017-09-20,491400,2610,vacant,
PROP-00284,the-reserve,8766 Redbud Path,Dallas,GA,30132,CTY-005,4,2.5,2294,2024,2024-06-16,483200,2650,occupied,LSE-000809
PROP-00285,the-reserve,2749 Silver Oak Ct,Dallas,GA,30132,CTY-005,4,3.0,2682,2024,2024-12-04,496700,2815,occupied,LSE-000810
PROP-00286,the-reserve,9840 Magnolia Trl,Dallas,GA,30132,CTY-005,4,2.5,2232,2019,2019-07-10,489700,2790,occupied,LSE-000812
PROP-00287,the-reserve,950 Quail Run Trl,Dallas,GA,30132,CTY-005,4,3.0,2299,2017,2017-07-24,488500,2795,occupied,LSE-000815
PROP-00288,the-reserve,6498 Willow Bend Dr,Dallas,GA,30132,CTY-005,4,2.5,2495,2020,2020-07-05,395500,2810,occupied,LSE-000818
PROP-00289,the-reserve,5173 Marigold Dr,Dallas,GA,30132,CTY-005,4,2.5,1958,2023,2023-02-27,451500,2650,occupied,LSE-000821
PROP-00290,the-reserve,2237 Bellflower Way,Dallas,GA,30132,CTY-005,4,2.5,2511,2021,2021-03-01,453600,2735,occupied,LSE-000824
PROP-00291,the-reserve,3223 Cypress Trl,Dallas,GA,30132,CTY-005,4,3.0,1973,2017,2017-09-10,505200,2770,occupied,LSE-000828
PROP-00292,the-reserve,2504 Summit Path,Dallas,GA,30132,CTY-005,4,3.0,2046,2016,2016-05-12,479000,2720,vacant,
PROP-00293,the-reserve,5437 Magnolia Ln,Dallas,GA,30132,CTY-005,4,3.0,2264,2018,2018-08-24,451700,2785,occupied,LSE-000834
PROP-00294,the-reserve,2648 Summit Cir,Dallas,GA,30132,CTY-005,4,3.0,2432,2024,2024-10-06,439200,2845,occupied,LSE-000836
PROP-00295,the-reserve,4270 Marigold Trl,Dallas,GA,30132,CTY-005,4,2.5,2193,2023,2023-11-16,507300,2770,occupied,LSE-000838
PROP-00296,the-reserve,6299 Marigold Cir,Dallas,GA,30132,CTY-005,4,2.5,1967,2017,2017-04-13,439700,2605,occupied,LSE-000840
PROP-00297,the-reserve,616 Bellflower Xing,Dallas,GA,30132,CTY-005,4,3.0,2371,2018,2018-12-12,396000,2825,occupied,LSE-000844
PROP-00298,the-reserve,2812 Dovetail Trl,Dallas,GA,30132,CTY-005,4,2.5,2190,2021,2021-03-02,391400,2725,occupied,LSE-000847
PROP-00299,the-reserve,3713 Marigold Ct,Dallas,GA,30132,CTY-005,4,2.5,2270,2024,2024-02-12,504300,2655,occupied,LSE-000850
PROP-00300,the-reserve,3563 Blue Heron Ln,Dallas,GA,30132,CTY-005,4,2.5,2309,2024,2024-04-10,449300,2645,occupied,LSE-000852
PROP-00301,the-reserve,1208 Quail Run Xing,Dallas,GA,30132,CTY-005,4,2.5,2793,2018,2018-09-07,471400,2685,occupied,LSE-000856
PROP-00302,the-reserve,2844 Copper Creek Trl,Dallas,GA,30132,CTY-005,4,2.5,2367,2024,2024-03-12,382900,2600,occupied,LSE-000858
PROP-00303,the-reserve,5635 Wren Hollow Cir,Dallas,GA,30132,CTY-005,4,3.0,2311,2019,2019-06-02,419000,2620,occupied,LSE-000861
PROP-00304,the-reserve,7400 Redbud Cir,Dallas,GA,30132,CTY-005,4,2.5,2194,2023,2023-11-15,425700,2785,occupied,LSE-000863
PROP-00305,the-reserve,5245 Silver Oak Cir,Dallas,GA,30132,CTY-005,4,3.0,2520,2017,2017-07-10,500700,2690,occupied,LSE-000866
PROP-00306,the-reserve,1796 Juniper Ct,Dallas,GA,30132,CTY-005,4,2.5,2345,2019,2019-04-03,392600,2650,occupied,LSE-000870
PROP-00307,the-reserve,8069 Sable Dr,Dallas,GA,30132,CTY-005,4,2.5,2575,2016,2016-10-14,398400,2690,vacant,
PROP-00308,the-reserve,2437 Hawthorn Way,Dallas,GA,30132,CTY-005,4,2.5,2431,2021,2021-06-27,421500,2640,occupied,LSE-000876
PROP-00309,the-reserve,6171 Copper Creek Trl,Dallas,GA,30132,CTY-005,4,2.5,2602,2021,2021-06-27,513400,2830,occupied,LSE-000879
PROP-00310,the-reserve,9810 Ironwood Dr,Dallas,GA,30132,CTY-005,4,2.5,2390,2019,2019-03-17,437900,2715,turn,
PROP-00311,the-reserve,6174 Redbud Xing,Dallas,GA,30132,CTY-005,4,3.0,2428,2021,2021-04-21,425900,2800,occupied,LSE-000884
PROP-00312,the-reserve,7093 Dovetail Path,Dallas,GA,30132,CTY-005,4,3.0,2386,2019,2019-06-21,394300,2645,occupied,LSE-000887
PROP-00313,the-reserve,9230 Willow Bend Cir,Dallas,GA,30132,CTY-005,4,3.0,2471,2020,2020-03-14,503700,2670,occupied,LSE-000890
PROP-00314,the-reserve,2566 Silver Oak Way,Dallas,GA,30132,CTY-005,4,3.0,2212,2018,2018-11-28,479000,2820,occupied,LSE-000892
PROP-00315,the-reserve,5087 Redbud Trl,Dallas,GA,30132,CTY-005,4,2.5,2469,2020,2020-04-22,492000,2740,turn,
PROP-00316,arborwood,7639 Magnolia Xing,Monroe,NC,28110,CTY-006,3,2.0,1809,2018,2018-03-21,416500,2285,occupied,LSE-000897
PROP-00317,arborwood,4310 Hawthorn Dr,Monroe,NC,28110,CTY-006,2,1.5,1252,2016,2016-11-08,324600,2014,occupied,LSE-000900
PROP-00318,arborwood,5883 Cypress Ln,Monroe,NC,28110,CTY-006,3,2.0,1829,2017,2017-01-15,376900,2290,occupied,LSE-000903
PROP-00319,arborwood,9888 Redbud Way,Monroe,NC,28110,CTY-006,4,2.5,2396,2016,2016-07-21,366500,2610,occupied,LSE-000907
PROP-00320,arborwood,1676 Redbud Trl,Monroe,NC,28110,CTY-006,2,1.5,1472,2018,2018-11-09,302500,2030,occupied,LSE-000909
PROP-00321,arborwood,4489 Windrose Xing,Monroe,NC,28110,CTY-006,4,3.0,2396,2022,2022-10-07,440300,2460,occupied,LSE-000912
PROP-00322,arborwood,3278 Hawthorn Path,Monroe,NC,28110,CTY-006,3,2.0,1980,2023,2023-08-11,399600,2245,occupied,LSE-000914
PROP-00323,arborwood,3894 Windrose Path,Monroe,NC,28110,CTY-006,2,1.5,1424,2024,2024-04-12,347500,2065,occupied,LSE-000916
PROP-00324,arborwood,6823 Willow Bend Way,Monroe,NC,28110,CTY-006,3,2.0,1738,2022,2022-07-27,427000,2380,occupied,LSE-000918
PROP-00325,arborwood,6852 Quail Run Xing,Monroe,NC,28110,CTY-006,2,2,1497,2023,2023-01-13,352100,2170,occupied,LSE-000921
PROP-00326,arborwood,9317 Quail Run Cir,Monroe,NC,28110,CTY-006,3,2.0,1929,2022,2022-06-07,406400,2325,occupied,LSE-000924
PROP-00327,arborwood,6465 Cypress Path,Monroe,NC,28110,CTY-006,2,2,1517,2018,2018-02-12,326200,2100,occupied,LSE-000928
PROP-00328,arborwood,6127 Summit Trl,Monroe,NC,28110,CTY-006,3,2.5,1888,2019,2019-05-06,363800,2335,turn,
PROP-00329,arborwood,8674 Sable Ct,Monroe,NC,28110,CTY-006,4,3.0,2403,2021,2021-08-12,410000,2595,occupied,LSE-000934
PROP-00330,arborwood,1325 Silver Oak Trl,Monroe,NC,28110,CTY-006,2,1.5,1511,2021,2021-02-04,371500,2014,occupied,LSE-000936
PROP-00331,arborwood,2726 Copper Creek Path,Monroe,NC,28110,CTY-006,2,2,1545,2016,2016-10-08,335900,2180,occupied,LSE-000939
PROP-00332,arborwood,7092 Sable Path,Monroe,NC,28110,CTY-006,4,2.5,2399,2024,2024-12-07,410300,2465,occupied,LSE-000940
PROP-00333,arborwood,3395 Blue Heron Xing,Monroe,NC,28110,CTY-006,4,2.5,2116,2022,2022-09-03,410000,2445,occupied,LSE-000943
PROP-00334,arborwood,7409 Dovetail Trl,Monroe,NC,28110,CTY-006,2,1.5,1366,2018,2018-04-15,315400,2140,occupied,LSE-000945
PROP-00335,arborwood,6427 Ironwood Ln,Monroe,NC,28110,CTY-006,2,2,1375,2019,2019-12-13,372200,2180,occupied,LSE-000947
PROP-00336,arborwood,6852 Cypress Xing,Monroe,NC,28110,CTY-006,3,2.5,1768,2023,2023-07-24,350400,2320,occupied,LSE-000950
PROP-00337,arborwood,2859 Cypress Way,Monroe,NC,28110,CTY-006,3,2.0,2063,2016,2016-02-13,427500,2440,occupied,LSE-000953
PROP-00338,arborwood,7842 Willow Bend Xing,Monroe,NC,28110,CTY-006,3,2.0,1593,2019,2019-03-14,366200,2205,occupied,LSE-000957
PROP-00339,arborwood,9473 Wren Hollow Xing,Monroe,NC,28110,CTY-006,3,2.0,1751,2017,2017-11-25,327600,2330,occupied,LSE-000960
PROP-00340,arborwood,508 Cypress Trl,Monroe,NC,28110,CTY-006,4,3.0,2565,2023,2023-06-01,414100,2645,occupied,LSE-000963
PROP-00341,arborwood,3536 Windrose Xing,Monroe,NC,28110,CTY-006,3,2.0,1784,2019,2019-04-23,341100,2325,occupied,LSE-000965
